,0_x,0_y
3226,"[""So be it, I'm your crowbar\nIf that's what I am so far\nUntil you get out of this mess\nAnd I will pretend\nThat I don't know of your sins\nUntil you are ready to confess\nBut all the time, all the time\nI'll know, I'll know\nAnd you can use my skin\nTo bury secrets in\nAnd I will settle you down\nAnd at my own suggestion\nI will ask no questions\nWhile I do my thing in the background\nBut all the time, all the time\nI'll know, I'll know\nBaby\nI can't help you out\nWhile she is still around\nSo for the time being, I'm being patient\nAnd amidst this bitterness\nIf you'll just consider this\nEven if it don't make sense all the time\nGive it time\nAnd when the crowd becomes your…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Know+Fiona Apple
3227,"[""Tell me why'd you run?\nYou say you're so ashamed\nBruised and broken\nThought if I figured out the mess you made\nThen I'd leave\nBut anywhere you are\nIs never too far away\nThere's freedom from your scars\nThe mistakes that you've made\nForgiven\nThe memories erased\nBaby, that's the beauty of grace\nLa de da, la de da da\nTell me what is love?\nI'll…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Beauty of Grace+Krystal Meyers
3228,"[""A man in my shoes runs a light\nAnd all the papers lied tonight\nBut falling over you\nIs the news of the day\nAngels fall like rain\nAnd love is all of heaven away\nInside you the time moves\nAnd she don't fade\nThe ghost in you\nShe don't fade\nInside you the time moves\nAnd she don't fade\nA race is on I'm on your side\nAnd hearing you my engines die\nI'm in a mood for you\nFor running away\nStars come down in you\nAnd love, you can't give it away\nInside you the time moves\nAnd she don't fade\nThe ghost in you\nShe don't fade\nInside you the time moves\nAnd she don't fade\nDon't you go\nIt makes no…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",For The Love Of You+Barry Biggs
3229,[],Pierpaolo n 3+Squallor
3230,[],Rock Star+Tree
3231,[],Jolie MÃ´me (feat. Olivia Ruiz)+Jean Corti
3232,"['[Ahh K!]\n[And...]\n[... oh definanty... ]\nWord 2 the Father, Word 2 the Father\nWord 2 the Father, Word 2 the Father\nWe\'re here to say Word 2 the Father up in heaven\nA shout out loud from me, Mike, and Kevin\nSome may wonder what we\'re talkin\' about\nWhen Word is heard\nIt\'s like a church that shouts ""Amen!""\nIt breaks down to approval\nThose in the pews may find it unusual\nWe\'re here to get them to loosen their collars\nAnd use this to say Word 2 the Father\nWord, say Word 2 the Father\nAbove any other, say Word to the Father\nPump, pump, pump, pump it up!\nWord, say Word 2 the Father\nAbove any other, say Word to the Father\nPump, pump, pump, pump it up!\nOnce again we\'re here to drop some science\nStandin\' up tall in the land of giants\nSteadily keepin\' our message intact…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Word 2 The Father+DC Talk
3233,[],Wales+Twisted Individual
3234,"[""Who wants to be right as rain\nIt's better when something is wrong\nYou get excitement in your bones\nAnd everything you do's a game\nWhen night comes and you're on your own\nYou can say I chose to be alone\nWho wants to be right as rain\nIt's harder when you're on top\n'Cause when hard work don't pay off\nAnd I'm tired there ain't no room in my bed\nAs far as I'm concerned\nSo wipe that dirty smile off\nWe won't be making up\nI've cried my heart out\nAnd now I've had enough of love\nWho wants to be riding high\nWhen you'll just crumble back on down\nYou give up everything you are\nAnd even then you don't get far\nThey make believe that everything\nIs exactly what it seems\nBut at least when you're at your worst\nYou know how to feel things\n'Cause when hard work don't pay off\nAnd I'm…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Right As Rain (album)+Adele
3235,"[""What do you see when you close your eyes?\nDo you watch all your dreams go by?\nI'll tell you what I see.\nYou're an uncut diamond,\nYou're the rarest star;\nA lone bird dying to fly so far;\nA beautiful mystery.\nThat's what you are.\nSuch a beautiful mystery.\nSo, baby go on and live your life.\nI can't hold on and you're burning alive.\nDon't let all your dreams just pass you by,\nThis is your time.\nEven though we know that it's bittersweet,\nGo and find the freedom that you need.\nEven if it takes you away from me,\nI know it's right.\nSo goodbye my love.\nYeah goodbye my love.\nLike a violent storm on a quiet day,\nYour heart is torn between go and stay.\nI know that you love me,\nBut get on your way.\nYeah I know that you love me.\nSo baby go on and live your life.\nI can't hold on…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Goodbye My Love+Vedera
3236,[],Zion Gate+Ultimate Shines
3237,[],Staub+Bohren & Der Club Of Gore
3238,[],Silent E+QuiVaH
3239,"[""Every now and then I dream I killed my brother Harvey\nEvery now and then I dream I killed my brother Harvey\nI've done it so many times they all squish together, a mixture of screams, blood, and ugly gaping wounds. But my favorite Harvey death is more subtle and indescribably delicious in its combination of tension and torture. In this one he's tied to a chair, completely helpless. Next to him, on the ground, is a vacuum cleaner - one of those tubular kind with a hose, like a large snake, winding its way out of the canister and up into Harvey's mouth, where it's securely duct-taped into place. Close by is a timer that the vacuum cleaner is plugged into. Slowly, the…\nTraducir al español\nFuente: Musixmatch""]",I Killed Him+The Residents
3240,"[""I'm here again\nOn your street\nYou're always on my mind\nSo we've got to meet\nAre you happy without me?\nI just have to know\nYou're still my only one\nI won't rest until it's nothing or all\nAll I've got right now is nothing at all\nIt's a chance that I've got to take\nThere's so much I've got to say\nYou're on my restless mind everyday\nI'm in the shade…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Nothing Or All+Weeping Willows
3241,"[""Glory nailed onto an old cross\nFinding all that we've lost\nNewing all that once was old\nGod in human form descended\nThe brokenness was mended\nThat's the greatest story that was ever told\nAnd this light- it don't stop shining\nAnd they can't take that away from me\nAnd what a miraculous thing it is that You know me- God, that you know me\nAnd what a miraculous thing it is that i know You- Jesus, I know you\nHeaven opened like a floodgate\nA single drop of blood made the universe turn upside-down\nDeeper that the nails were driven, is the more sin was forgiven\nIt's Jesus' death that keeps me living now\nAnd this life- it don't stop shining\nAnd they can't take that away from me\nAnd what a miraculous thing it is that You know me- God, that you know me\nAnd what a…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Miraculous+By The Tree
3242,"[""I won't let you go\nI won't let you go\nNot to Detroit City\nNot to Chicago.\nAnd I won't let you go\nI won't let you go\nNot to Mississippi\nNot to Tupelo.\nBut if you're gonna leave\nI'm asking you to please\nGo all the way\nTo Mexico.\nI won't let you leave\nI won't let you leave\nNot with all my Django\nEmmy Lou and Steve.\nI won't let you leave\nI won't let you leave\nNot with my revival\nTucked down in the sleeve.\nBut if you're going to go\nTake the ones you gave to me\nAll the way\nTo Mexico.\nAll the way to the shore of California Bay\nAnd I'll be fine\n'Cause I have taken you back for the last time.\nAnd I won't set you free\nI won't set you free\nNot to say it's over\nCome right back to me.\nBut if you're gonna go\nI'm giving you the key\nBut only if you'll go…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Mexico+Jump Little Children
3243,[],Irie+Brain holidays
3244,[],Changes+Imagination
3245,[],Solomon's Wisdom+Prince Far I
3246,[],Steve McQueen+Quicksilver Messenger Service
3247,[],Ich will mit Dir gehen+Lara
3248,"[""Combatto solo\nContinuamente solo\nContro vento e da solo\nSulla pelle in assolo.\nHo avuto tanto\nMa sorridendo ho pianto\nToreo la vita\nInvidiato da gente\nChe sento mia\nPoi di abbraccio in abbraccio\nGente impazzita\nMi dà la mano\nMi dà la vita\nE la fortuna\nMi bacia in fronte\nMi dice si\nPerò quando fa giorno\nMi sento solo\nUn vuoto dentro\nNon so che sia\nL'anima…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Un Uomo Solo+Julio Iglesias
3249,[],Rats!+Harry Gregson-Williams
3250,[],Oscillating Between+Immersion
3251,"[""Twelve O'clock midnight the scene is set\nFor a journey in the night they thought was right\nNo turning back till the job was done\nNo need for regret when they shoot some scum\nNo one else will suffer no one else will bleed\nOne finger of the right hand will cure the cancer\nOnce and forever\nShotgun blast ring in my ear\nShoot some scum that rule by fear\nA lot of good men will do some time\nFor a fucking cunt without a spine\nThe taste of the medicine is bitter sweet\nJust take a look around there's no retreat\nCry and scream all you like\nJust have a feel of the dogs that bite\nGet on your shoes and run like hell\nYou're not…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Nowhere To Run+Angelic Upstarts
3252,[],H-Eye On Me+The Riffs
3253,"[""Mon encre\nA l'encre de Médine\nÉcoute mon histoire\nC'est la bavure de mon encre, mon anxiété\nMes peines, ma rage, ma façon de m'exprimer\nMon défouloir, mon exutoire, mon métier\nMon message plus clair pour plus de piété\nA l'encre de Médine pour ma famille\nMes frères, mes sœurs, mes amis et mes ennemis\nHypocrite et sincère\nMédisant et frère\nAussi vrai que la nuit la lune est claire\nVéridique et menteur, grand imposteur\nÉcoute ce message qui parle aux cœurs\nQuelle que soit ta couleur ou ton histoire\nQue tu sois blanc, maghrébin ou d'Afrique Noire\nÉcoute c'est mon encre et pas celle d'un autre\nMoi je me soucie pas qu'on parle de moi plus qu'un autre\nA mon sens réajuste et comble le manque\nAu leur un double discours, des enjoliveurs sur un tank\nChapitre premier en…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",L'Ã©cole de la vie+Medine
3254,[],Love Is America Spelled Backwards (Jim Grace Version)+Thought Industry
3255,[],Thing Of The Past+The Breakaways
3256,[],Go+The Heart Throbs
3257,[],Covert Op+Darc Mind
3258,[],On A Quite Night (Remastered Album Version)+The Association
3259,[],Sun Lake Rinsed+The Ruby Suns
3260,"[""I am you though you might think I'm not\nI am you though I didn't smoke pot\nI am you though you might think I'm worse\nI am you I'm the part you rehersed\nI am you...\nI am you though you might think I'm not\nI am you it troubles you a lot\nI am you...\nI am you though you might think I'm strange\nI am you use your brain for a change\nI am you... I am you...\nI am you though you might think I'm not\nI am you each others all we got\nI…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I am you+Marc Moulin
3261,[],Rescue Me (Crazy About Your Love)+Debbie Malone
3262,"[""Let's go on a rocket ship.\nWe'll decimate the empty promise makers, including me.\nIt's old hat for a new life, because they already forgot me.\nIt's new shoes for a short hike that I've been walking for days.\nI'm living life like I just died and everybody knows it now.\nI'm taking myself for a ride and everybody knows…\n\n\n\nTraducir al español\nFuente: LyricFind""]",Hike+A Wilhelm Scream
3263,"[""Regardez-moi\nJe suis le plus beau du quartier\nJ'suis l'bien aimé\nDès qu'on me voit\nOn se sent tout comme envouté\nComme charmé, hum\nLorsque j'arrive\nLes femmes elles me frôlent de leurs\nRegards penchés\nBien malgré moi, hé\nJe suis le plus beau du quartier, hum, hum, hum\nEst-ce mon visage\nMa peau si finement grainée\nMon air suave\nEst-ce mon allure\nEst-ce la grâce anglo-saxonne\nDe ma cambrure\nEst-ce mon sourire\nOu bien l'élégance distinguée\nDe mes cachemires\nQuoi qu'il en soit\nC'est moi le plus beau du quartier, hum, mais\nMais prenez garde à ma beauté\nA mon exquise ambiguïté\nJe suis le roi\nDu désirable\nEt je suis l'indéshabillable\nObservez-moi, hum, hum, hum\nObservez-moi de haut en bas\nVous n'en verrez pas deux comme ça\nJ'suis l'favori\nLe bel ami\nDe toutes ces dames\nEt d'leurs…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Suis-moi+HUM
3264,[],Alone Together (With Joe Sample) (Album Version)+Bob James (With Joe Sample)
3265,[],So (demo)+Tegan Northwood
3266,[],Join The Navy and Loo-Loo+Debbie Reynolds
3267,[],5 Day Hustle+Skull Duggrey
3268,"[""Our battles are repetitious if not broken poetry\nAnd maybe that's the attraction that you're as\nSelf absorbed as me\nYou jumped to the conclusion and landed on my chest\nNow how am I supposed to make you see\nI'll just write this down with hopes that you'll understand\nI will no longer be disciplined by the frustrations of an insecure man\nAnd while I kissed your face don't know that I will no longer apologize for you former lovers mistakes\nMy past is mine to keep\nNow who are you to question me\nPerhaps, someday you'll learn to...\nIt's not our turn\nYou jumped to the conclusion and landed on my chest\nNow how am I supposed to make you see\nI just write this down with hopes that you'll understand\nI will no longer be disciplined by the frustrations of an insecure…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Our Battles+Maria Mena
3269,[],Heading Home+Paul Anka
3270,[],You're The Reason They Write Love Songs+Cleve Francis
3271,"[""Shorty yeah I rep BBK\nMonday to Sunday I'm like BBK\nJme, Skepta, Wiley, Frisco, Maximum yeah that's BBK\nAdd me to the list that's BBK\nCan't forget Sam that's BBK\nI've seen a lot of guys doing this ting but none of them flex like BBK\nWe need some more girls in here\nWe need some more girls in here\nWe need some more girls in here\nWe need some more girls in here\nThere's too many man, too many many man\nToo many man, too many many man\nToo many man, too many many man\nToo many man, too many many man\nWe need some more girls in here\nWe need some more girls in here\nWe need some more girls in here\nWe need some more girls in here\nThere's too many man, too many many man\nToo many man, too many many man\nToo many man, too many many man\nToo many man, too many many man\nWe need…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Too Many Man+Boy Better Know
3272,[],Leavin The Bayou+Bernard Allison
3273,[],Crystal (original)+T Lavitz
3274,[],Victory+Soweto String Quartet
3275,"[""Peace love ecstacy\nUnity respect\nI'm getting tired and i'm sweaty,\nBut i still want too touch you if you let me.\nBecause we hugged a few times\nIt was special\nAnd we'll be working all night cause its pumping.\nAnd you were special\nMy hand slipped into your hand,\nAnd it was awesome\nAnd you were special.\nPeace love ecstacy unity respect\nI'm getting tired and i'm sweaty,\nBut i still want too touch you if you let me.\nBecause…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sweaty+Muscles
3276,[],Mona From Pomona+Smut Peddlers
3277,[],Amor Seguro+David Lee Garza
3278,[],Once More With Feeling (Album Version)+Gwen Guthrie
3279,"[""I got nothing but love for you honey\nIt don't matter if you ain't got money\nI got chills running down from my head to my feet\nBut my temperature's rising I can feel the heat\nCupid ain't got nothing on you, boy\nYou keep me up until early morning\nLord, I swear, you outta come with a warning\nI feel so high I get weak in the knees\nI ain't gonna lie, I love the way that you tease\nYou got me beggin', beggin' mercy\nI quit, I give in\nCuz there's no way to win at this game\nIf this love is a sin\nThen I'll be going down in flames\nNever gonna be the same\nOh, mercy\nI've been feelin' hot and bothered\nYou got a way that's like no other\nYou found my weakness and you tightened your grip\nAnd, I've been held a captive to that night…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Mercy+Jennifer Paige
3280,[],Train Is Leaving+John Mooney
3281,[],Throat Ripper+Cancerslug
3282,[],Electro Ladyland (Klaus Heavyweight Hill Remix) (Mixed Version)+Drum Monkeys
3283,"[""Women lie, you'll be cheated, you'll be hurtin'\nWell, that's all you seem to do, baby\nMessing around with every guy in town\nPutting me down for thinkin' of someone new\nIt's always the same, they play the game\nDrive me insane, the trouble is gonna come to you\nOne of these days and it won't be long\nYou'll look for me but, baby I'll be gone\nAnd this is all I gotta say to you woman\nYour time is gonna come\nYour time is gonna come\nYour time is gonna come\nYour time is gonna come\nMade up my mind to break you this time\nWon't be so fine, it's my turn to cry\nDo what you want, I won't take your brunt\nIt's fadin' away, I can't, I can't feel you anymore\nDon't care what you say\n'Cause I'm goin' away to…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Your Time Is Gonna Come+Dread Zeppelin
3284,"['There is an indefinable mysterious power that pervades everything.\nI feel it through I do not see it.\nIt is this unseen pwer which makes itself felt, and yet defies all proof.\nIt is so unlike all that I percieve through my senses:\nIt transcends the senses...\nPeople do not know who rules or why and how he rules.\nAnd yet they know that there is unseen power that certainly rules.\nI feel it, though I do not see it.\nIt is so unlike all that I percieve through my senses:\nIt transcends the senses...\nIn the midst of death, life persists.\nIn the midst of…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Transcend The Senses+Ewigkeit
3285,[],Look Alive+Grand Agent
3286,[],Rock A While (LP Version)+Joe Turner
3287,"[""I look into the window of my mind\nReflections of the fears I know I've left behind\nI step out of the ordinary\nI can feel my soul ascending\nI am on my way\nCan't stop me now\nAnd you can do the same\nWhat have you done today to make you feel proud?\nIt's never too late to try\nWhat have you done today to make you feel proud?\nYou could be so many people\nIf you make that break for freedom\nWhat have you done today to make you feel proud?\nStill so many answers I don't know\nRealize that to question is how we grow\nSo I step out of the ordinary\nI can feel my soul ascending\nI am on my way\nCan't stop me now\nAnd you can do the same\nWhat have you done today to make you feel proud?\nIt's never too late to try\nWhat have you done today to make you feel proud?\nYou could be so many…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Proud+Heather Small
3288,"[""You've got to know by now\nThat stepping in and out won't bring you down\nUntil you make it definite\n6:15 sacrifice your rest\nI thought you said you're different?\nFrom those who believe in it\nThey believe (in Universities)\nOh, not another mind made up\nFor doing nothing more than all you see\nThey've got no more room to breathe\nUntil we just get them to\nSay we'll make them say\nThat we've been down and out all day\nIf your education brings you home\nWhy are you still away?\nSo give it up if you're not still trying to\nHold it up in your four-time windowed room\nI've got the feeling that you're not\nUsing up all of your best bets\nOn plans that you still don't have set\nFor those who believe in it\nThey believe,\nUntil we just get them to\nSay we'll make them say\nThat we've been…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",No More Room To Breathe+There For Tomorrow
3289,"[""Start the play ---\nSynthesize me\nMake me your love and hate machine\nAnd i can serve you better\nStart the true\nEmotion scheme\nTill i'm no longer forced\nTo keep my vital functions\nSynthesize me\nAnd reboot\nI need to start again\nI need to make it different\nAll unguarded\nAll without\nThe will to play along\nBenumb its futile feelers\nSynthesize me\nWash away\nThe trash i'm piling up\nTo mesmerize the moments\nI'll drop the needle\nMy…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",synthesize me+Diorama
3290,"['Dime Niño de Quién Eres\nDime Niño de quién eres,\nTodo vestido de blanco,\nDime Niño de quién eres,\nTodo vestido de blanco.\nSoy de la Virgen María\nY del Espíritu Santo,\nSoy de la Virgen María\nY del Espíritu Santo.\nResuenen con alegría\nLos cánticos de mi tierra\nY viva el Niño de Dios\nQue nació en la Nochebuena.\nResuenen con alegría\nLos cánticos de mi tierra\nY viva el niño de Dios\nQue nació en la Nochebuena.\nLa Nochebuena se viene, dun, dun, dun,\nLa Nochebuena se va,\nY nosotros nos iremos, dun, dun,…\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Dime niÃ±o de quien eres+La Pandilla
3291,"[""So you feel your life won't be easy and you've got it bad\nAll the time tired and queasy\nOh\nLook\nShe's feeling lazy\nAnd all the time they're watching me\nBy now I'm feeling lazy too\nYou're such a lucky girl\nYou're such a lucky boy\nAnd so you feel your life is a wasting\nYou're counting sheep and lost at sea\nAll the while there is something on t.v.\nAnd if you think they're out to get you\nAll…\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Lucky Boy+In-Flight Safety
3292,"[""Oh hit it\nWell every time I'm down and out\nAnd I don't know what to do\nI drop my load and I hit the road\nAnd play me a job or two\nYes I do\nWhat they're sayin' keeps hitting me\nRight square smack in the face\nThey say that my songs are no good, baby\nWhy don't you join the human race\nYou know I've had just all I can take\nAnd I don't know what to do\nGuess I'll have to hit the stage\nPlay me a song or two\nYou know I've had all I can take\nSitting here at home\nI guess I'll have to hit the road\nYou know I love to roam\n(Road fever, ) oh don't you know I got\n(Road fever) Oooooooo\nGo Mr. Guitar\nYou know this life has taken its toll\nAnd I don't know where to go\nAnd I love this life of a rock and roll\nBut there's one thing that…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Road Fever (LP Version)+Blackfoot
3293,[],Punk Rock Guitar+Venice Underground
3294,"[""Like a disease eating away at me\nYou're just another drug I'm an addict of\nI can't play your fucked up guessing game\nJealous and out of my head\nCause I know why you want me around\nSo you've got someone to push around\nAnd when I'm free, you're nothing but a memory\nAnd when I'm free, you're nothing but a memory\nAnd when I'm free, you're nothing but a memory\nI hope my memory fades\nYou'll always hold a place inside my heart\nI'll tear it out of me so I can start\nTo feel alive instead of dead inside\nFucked up and out of my head\nCause I know why you want me around\nSo you've got someone to push around\nAnd when I'm free, you're nothing but a memory\nAnd when I'm free, you're…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Memory+Sense Field
3295,[],En Passant par la Lorraine+The Revels
3296,[],I Stand And Wonder+Sam Chatmon
3297,"[""Nil!\nYeah!\nChaos, it's just the beginning\nEvery promise I made I'm rescinding\nCenter mass in the middle of the monster\nI'm getting tired of drowning the constant\nCry for help it's debatable\nThe only reason that you love me is I'm hated by all\nCome on, come see dysfunction\nI guess we're gonna leave it open for discussion\nWho am I?\nAnd where am I going?\nMaybe I'm looking in the wrong direction\nMaybe I'm looking for any direction\nThis is not my war\nThis is not my fight\nThis is something more\nThis is not my life\n(This is not my) Revolution\n(This is not my) Convolution\n(This is not my) Expectation\n(This is not my) Desperation\nYeah!\nHoled up, scarred and tamed for the hell of it\nLook at me, I am the glorified malcontent\nSave me? Save this!\nAll I gotta do is give up and…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Three Nil (Album Version)+Slipknot
3298,"[""I'll wait and pray\nJust for the day\nWhen you come back to me once again;\nOh, my love is true,\nOnly for you, sweetheart!\nAll through the day,\nIn every way,\nMy heart cries that it won't ever stray,\nFor, happy or blue,\nI'm all for you, sweetheart!\nBeat of a dear,\nYou being near,\nJust for a day or a week.\nLove's thrill divine,\nOoh, would be mine;\nYo bring the joy that I seek!\nI'm so darned lonesome, oh my!\nI want to cry,\nBut your shoulder's so far far away!\nBut I'll wait…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Ill Wait And Pray (Digitally Remastered)+Sarah Vaughan
3299,"[""Happy anniversary, baby\nIt's been a year now since you moved away\nAnd even though I asked you to go\nI miss you every day\nI miss you in the evenings\nAlone in the bed where I lie\nI miss you in the morning\nBefore I open my eyes\nI went and sold everything that I could, babe\nThen I gave away what didn't sell\nI moved south to Nashville\nI might like it there but I can't tell\nI've been hanging in Austin\nEating Chili's and good Bar-be-Q\nWriting songs about losing and heartache\nHey babe, I'm writing 'bout you\nA year ain't nothing\nWhen you lose someone you love\nA year is a drop in a bucket\nWhen you lose someone you love\nI been traveling hard since September\nI don't get back to Nashville till June\nAnd I played my songs all over the world\nBut I can't find a home without you\nI…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Drop In A Bucket+Mary Gauthier
3300,"['Sams leaving on a midnight train\nHoles in his shoes\nHoles in his brain\nHoles in his pocket where the money goes through\nWhat an excuse to leave a one way ticket too\nSams leaving town, Sams leaving town\nSams leaving town, Sams leaving town\nHe lost control\nHe tried to live his own rock and roll\nBut after many years he lost his self control\nEvery band rehearsed a tune out into a big fight\nNow be smart Sam, turn on your light\nSams leaving town, Sams leaving town\nSams leaving town, Sams leaving town\nHe lost control\nHes got friends, can you call them friends?\nHes got a home, can you call it a home?\nNo real love only one night stands\nIs that what you call rock and roll?\nOh rock and roll!\nOh…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Sam+Tim Knol
3301,[],Come To Me+Wicked Jazz Sounds Band
3302,[],Lo Voy A Gritar+Bienvenido Granda
3303,[],Octave Shift+RIOU
3304,[],Way down to Hell+Nekromantix
3305,[],All Cats Are Grey+The Don Ramos Players
3306,"[""Oh, oh, oh\nOh, oh, oh\nOh, oh, oh\nOh, oh, oh\nOh, oh, oh\nOh, oh, for your love\nI would do anything\nI would say anything\nI would try anything\nFor you love\nI would climb anywhere\nI would go anywhere\nI would walk anywhere\nFor your love, oh\nOh\nGirl I've probably said some corny lines\nThat I know you've heard a thousand times\nI would do anything and everything to express my love for you\nI don't care what I've gotta do, ooh, ooh, ooh, ooh, ooh, ooh\nA thousand armies couldn't stop me, no\nCause there ain't nothing impossible\nThere ain't nothing, nothing, nothing impossible for your love, your love\nNo matter what people say\nNo matter how far you stray, yea\nI would go all the way\nFor your love, your love\nNo matter how great or small\nNo matter how tall the wall\nWinter, spring,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Impossible+Daniel Merriweather
3307,"[""Got this feeling...\nGot this feeling...\nGot this feeling...\nOh ! I've got that feeling from the ocean yeah ! It's alright, yeah !\nGot this feeling...\nI got this feeling...\nGot this feeling...\nOh ! I've got that feeling from the ocean yeah ! It's alright, yeah !\nYeah, yeah, yeah, yeah, yeah, yeah !!!\nYou got me, you got me bonin'\nGot me bonin'...\nI got me bonin'...\nGot me bonin'...\nOh ! Got me bonin' in the Boneyard yeah ! It's alright, yeah !\nGot me bonin'... Huh ! Huh !\nI got me bonin'...\nGot…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Bonin' In the Boneyard+Fishbone
3308,"[""It's coming up, it's coming up, it's coming up\nIt's coming up, it's coming up, it's coming up\nIt's dare\nIt's dare\nYou've got to press it on you\nYou've just been thinking\nThat's what you do, baby\nHold it down, dare\nJump with them all and move it\nJump back and forth\nIt feels like you were there yourself, work it out\nNever did no harm\nNever did no harm\nIt's dare\nIt's coming up, it's coming up, it's coming up\nIt's coming up, it's coming up\nIt's dare\nIt's dare\nYou've got to press it on you\nYou've just been thinking\nThat's what you do, baby\nHold it down, dare\nJump with the moon and move it\nJump back and forth\nIt feels like you were there yourself work it out\nNever did no harm\nNever did no harm\nIt's dare\nIt's coming up, it's coming up, it's coming up\nIt's coming up, it's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",DARE (DFA Remix)+Gorillaz
3309,[],Boof N Baff N Biff+Black Uhuru
3310,"['Yo sé que este amor va conmigo hasta mi último día\nAmar de esta forma total es amar de por vida\nNi el agua de los siete mares apaga este fuego\nNo puedo evitar entregarme a este ardiente deseo\nEs algo más fuerte que yo que aún contra mi voluntad\nMe lleva y me trae, me enciende y me quema\nMe obliga a pedir siempre más\nAtada de pies y de manos me tienes rendida de amor\nNo quiero soltar las cadenas\nQue envuelves en mi corazón\nAtada de pies y de manos volviéndome loca por ti\nTocando la cima del cielo deseando tus besos en mí\nSin límite, sin condición, sin causa, sin una razón\nPudiendo elegir libremente entre tantas cosas\nCierro los ojos pensando si no te tuviera\nNo habría ni luna ni noches si yo te perdiera\nSi acaso naciera otra vez y tuviera esa suerte\nYo solo…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Atada+Gisselle
