,0_x,0_y
2335,[],Poison Like Sweat+Dedicated Frequency
2336,[],Houseboat+Blood Oranges
2337,[],Forget Me Not+The Kalin Twins
2338,[],Jokainen lause jÃ¤Ã¤ ke+Maj karman kauniit kuvat
2339,[],Wrecked Metal+Zeigeist
2340,[],The One And Only High And Low+Ec8or
2341,[],Xtasy+Ohio Players
2342,[],Hooded+Casual Dots
2343,[],Malk De Koijn GÃ¥r PÃ¥ Gymnasium+Malk De Koijn;BlÃ¦s Boogie;Geo G_ Tony Blacksmith;Tue Track
2344,"['Gentiles Entregame tu amor\nQuiero q me entreges tu dulce amor\nQuiero q me dejes tu corazon\nPor ti estoy tomando hay q dolor\nPor ti estoy llorando en un rincon\nYo no puedo olvidarme de tu amor\nHay me esta matando este dolor\nGentiles te vi con el\nTe vi con el y me rei pero al voltear trite llore, (bis)\nA donde ire q es lo q are\nCon esta pena en el corazon\nTe vas con el me quedo aqui llorando triste y sin tu amor.\nEstoy ta enamorado de una chiquilla\nElla es tan preciosa y bien bonita\nQuisiera tenerla siemrpe a mi lado pero no me hace caso…\n\n\n\n\n\n\nFuente: Musixmatch']",La Cura+Jerry Rivera
2345,[],Gift Emergency (Album Version)+Bill Engvall
2346,"[""Reptile race crossbred down through the golden age, human haze\nLemurian throne taken and usurped by the alien drones, controlled and honed\nAtlantian keys sunken and destroyed by catastrophe, left wandering\nBloodline kings slither down through society's reptoid dreams\nCataclysm to the elder tribes - annunaki have survived\nContinents underwater shrine - ocean…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Cyclopian Scape+High On Fire
2347,"['Descripción\nDespués de fracasar en Las Vegas, el hijo de un legendario comediante viaja a la ciudad donde creció, Blackpool, Inglaterra, en busca de inspiración para su trabajo.\nFecha de estreno: 29 de noviembre de 1995 (España)\nDirector: Peter Chelsom\nMúsica compuesta por: John Altman\nProductora: Hollywood Pictures\nGuion: Peter Chelsom, Peter Flannery']",Funny Bones & Lazy Legs+Xploding Plastix
2348,[],Giant+Sunnysmack
2349,[],Light My Fire+Amii Stewart
2350,['Waiting for the break of day\nSearching for something to say\nDancing lights againnst the sky\nGiving up I close my eyes\nSitting cross-legged on the floor\n25 or 6 to 4\nStaring blindly into space\nGetting up to splash my face\nWanting just to stay awake\nWondering how much I can take\nShould have tried to do some more\n25 or 6 to 4…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],25 or 6 to 4+Chicago
2351,"[""Parking lot, movie screen. I can't feel anything\nCigarette, beat up tv, I can't feel anything.\nNow that I'm,\nI'm in town\nI feel fine\nFine for now\nHang around with the people I used to be\nHang around on a corner waiting to go, have a seat\nNow that I'm\nI'm in town\nI feel fine\nFine for now\nFifty cents, or a dollar three\nI don't owe you anything.\nSpent a life on a heart\nThat would rather not feel anything\nI can try. I can see.\nI can want it…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Inn Town+Whiskeytown
2352,['Disponible en\nDeezer\nGoogle Play Música\nArtista: Stuff Smith & His Onyx Club Boys\nÁlbum: The Chronological Classics: Stuff Smith and His Onyx Club Boys 1936-1939\nFecha de lanzamiento: 1993\nGénero: Jazz'],Here Comes the Man With the Jive+Stuff Smith
2353,"[""Right on!\nI know how to do it\nThere is nothing to it\nThe secret is passion\nThe secret's\nI'm immune to emotion (2x)\nI'm cold\nNo mind, no pain\nImmune to emotion (2x)\nJust try to ignore it\nNo use to work for it\nIt's all that I wanted\nIt's all I got\nImmune to emotion (2x)\nI'm cold\nNo loss, no gain\nImmune to emotion (2x)\nI make it a habit\nTo wait 'til I grab it\nDon't have any reasons, excuses\nI'm…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Immune to Emotion+Ariel Pink's Haunted Graffiti
2354,[],I Wonder+The Applejacks
2355,[],#1 Stunna+Big Tymers / Juvenile / Lil Wayne
2356,[],You K Gold+The Be Be See
2357,"[""Letras\nFriends say it's fine, friends say it's good\nEverybody says it's just like Robin Hood\nYeah!\nI move like a cat, charge like a ram… Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtista: T. Rex\nÁlbum: Tanx (The Visconti Master)\nFecha de lanzamiento: 1973\nGénero: Rock""]",Twentieth Century Boy (Marc Bolan & T. Rex)+Naked Raygun
2358,"[""I'm, I'm feeling too awake\nI'm, I'm tired of what I see\nEverybody's dreaming running for the scream\nThe media's stinking drunk nothing is at stake\nAll the faces I love their skin as soft as leprosy\nWords choked on my lies repeating love till they cry\nAll the faces I love their skin as soft as leprosy\nI'm bored out of my mind and I'm too stoned lazy to see\nThe sun, the sun is leaving me\nI can't, see it anymore\nI tried everything to get along with you\nThe nights too lonesome when the heat doesn't…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Bored Out Of My Mind+Manic Street Preachers
2359,[],Vete+Rubby
2360,[],Never Too Late+Damhnait Doyle
2361,[],Dread Natty Congo+Sister Carol
2362,[],Always the Same (live)+Culture KultÃ¼r
2363,"[""Stop be quite now\nOut with the light and\nThen up and down it goes\nFly\nOut with the light\nThere at the door\nThe inspiration I've looked for\nThe spirit of the youth appears\nNo one ever dares to speak\nIt's nothing else but fantasy\nIt's make believe\nMake believe\nNo one ever dares to speak\nIt's nothing else but fantasy\nBut one day it all will come to life\nStep out of line\nAnd I'll teach you how to fly\nThen away we'll go\nLeave your mark land of mine\nLeave your mark in the land of mine\nThe second one to right\nAnd then straight on until morning light\nStop be quite now\nNo irritation\nNo, not the slightest doubt\nWe got once\nQuick, we better hurry\nThere from the road I sense\nThe end of fun gets near\nWonderful thoughts and imaginations\nThese things will lift you up\nWhat is it like?…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Fly+Blind Guardian
2364,[],Prelude To A Memory+Frank Chacksfield
2365,"['Solamente oír tu voz\nVer tu foto en blanco y negro\nRecorrer esa ciudad\nYo ya me muero de amor\nVer la vida sin reloj\nO contarte mis secretos\nNo saber ya si besarte\nO esperar a que salga solo\nY vivir así, yo quiero vivir así\nNi siquiera sé si sientes tú lo mismo\nMe desperté soñando, que estaba a tu lado\nY me quedé pensando, que tienen esas manos\nSé que no es el momento, para que pase algo\nQuiero volverte a ver, quiero volverte a ver\nQuiero volverte a ver\nY me siento como un niño\nImaginándome contigo\nComo si hubiéramos ganado por habernos conocido\nEsta sensación extraña\nQue se adueña de mi cara\nJuega con esta sonrisa\nDibujándola a sus anchas\nY vivir así, yo quiero vivir así\nNi siquiera sé si sientes tú lo mismo\nMe desperté soñando, que estaba a…\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Una Foto En Blanco Y Negro+El Canto del Loco
2366,"[""I'm all alone in bed\nAnd I can't sleep\nI'm feeling blue\nI try to close my eyes\nBut all I'm thinking off is You!\nBaby only you!\nI cry my eyes out, baby\nWondering what I have to do\nI look inside my heart\nAnd I know for sure\nThis love is true!\nDay by day, heart to heart\nI'll hope that we will ever be, together\nWill it be, me and you?\nI dream that our love will last, forever\nHold me tight, in your arms\nI know we have the strength to stay together\nWalk with me\nHand in hand\nI promise to be there\nForever\nI'm all alone in bed\nAnd I can't sleep\nI'm feeling blue\nI try to close my eyes\nBut all I'm thinking off is You!\nBaby only you!\nDay by day,…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Forever+Dee Dee
2367,[],Gypsy+Ananda Shankar
2368,"[""I feel like there is no need for conversation\nSome questions are better left without a reason\nAnd I would rather reveal myself than my situation\nNow and then I consider my hesitation\nThe more the light shines through me\nI pretend to close my eyes\nThe more the dark consumes me\nI pretend I'm burning, burning bright\nI wonder if the things I did were just to be different\nTo spare myself of the constant shame of my existence\nAnd I would surely redeem myself in my desperation\nHere and now I'll express my situation\nThe more the light shines through me\nI pretend to close my eyes\nThe more the dark consumes me\nI pretend I'm burning bright\nThe more the light shines through me\nI pretend to close my eyes\nThe more the dark consumes me\nI pretend I'm burning\nThere's nothing…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Burning Bright (Acoustic)+Shinedown
2369,[],I Love To Love+Tindrum
2370,"[""Never really said too much\nAfraid it wouldn't be enough\nJust try to keep my spirits up\nWhen there's no point in grieving\nDoesn't matter anyway\nWords could never make me stay\nWords will never take my place\nWhen you know I'm leaving\nTry to leave a light on when I'm gone\nSomething I rely on to get home\nOne I can feel at night\nA naked light, a fire to keep me warm\nTry to leave a light on when I'm gone\nEven in the daylight, shine on\nAnd when it's late at night you can look inside\nYou won't feel so alone\nYou know we've been down that road\nWhat seems a thousand times before\nMy back to a closing door and my eyes to the seasons\nThat roll out underneath my heels\nAnd you don't know how bad it feels\nTo leave the only one that I have ever believed in\nTry to leave a light on…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Light On+David Cook
2371,"['Esas palabras tan dulces\nQue mencionaba tu boca\nSolo era la pasión loca\nQue habita en tu pecho por un corazón\nDebes decir lo que sientas\nNo debe ocultar tu sed de amor\nSi hay mas que fuego en tus ojos\nTe invitan al beso, te insita al amor.\nEn tu mirar se ve el fulgor\nDe una pasión con sed de amor\nEn tu reir un no se que,\nQue se adivinan tus…\n\n\n\n\n\n\nFuente: Musixmatch']",Corazon Sin Fe - Original+Bienvenido Granda
2372,[],Lifeless Wandering+Bargain Music
2373,[],Bid You Goodnight+Ellen McIlwaine
2374,[],Les Vacances+Cornu
2375,[],The Dogs Don't Want You+Sahara Hotnights
2376,[],Put Me In Your Pocket+Elton Britt
2377,[],Cante De La CampiÃ±a De AndÃºjar (Fandangos)+NiÃ±o De Marchena
2378,[],So Far Away (Alan Braxe Remix)+John Lord Fonda
2379,[],Dollar Sign Cries (Bonus Track)+Pridebowl
2380,"[""If the mother goes to sleep with you\nWill you run and tell Geraldo\nIf the mother bears your children without tears\nWithout the usual costs of labor\nIf the mother goes to bed with you\nWill you run and tell the neighbors\nWill you hide behind that get up that you wear\nOr will you take the first ear that comes into contact with you blade\nLike peter did on the hill\nWill you call her a freak?\nWill you call them freaks?\nIf the mother goes to bed with you\nWill you run and tell the papers\nHow she picked you from a line up in downtown Philadelphia\nWith a cigarette hangin' out of your mouth and Henry Miller in your\nBack pocket\nYou little fucker\nIf the mother goes to bed with you\nIn the bowels of the cathedral\nWill you render her asunder with what she…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Freaks+Live
2381,"[""Propositions malhonnêtes\nMotivations pernicieuses\nIl faut savoir tenir tête\nAux tentations crapuleuses\nJ'aime bien les garçons honnêtes\nMais je préfère l'étiquette\nDes bouteilles de collection\nLiqueurs, parfums en flacon\nJe voudrais être\nUne statuette\nUne mignonnette\nC'est mon plaisir d'honorer\nLes vertus promotionnelles\nDe ces majorettes en verre\nAu garde-à-vous fesses à l'air\nJe voudrais être\nUne statuette\nUne mignonnette\nDans ma chambre un peu quelconque\nMes élixirs pré-pubères\nSont disposés en quinconce\nSur une petite étagère\nLeur compagnie ératique\nLorsque je suis…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Mignonette+April March
2382,[],Jimmy Leans Back+Sylk 130
2383,[],Hit my heart+JK
2384,[],Almost Certain / Drone+Moving Targets
2385,[],Rubicon (Radio Edit)+Alan Braxe - Fred Falke
2386,"['Letras\nFollowing your trace through night\nAre you fine? Are you fine? Are you fine? Are you fine?\n\nI hate you, I love you, I need you, I… Más\n\n\nFuente: LyricFind\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtista: Kyau & Albert\nÁlbum: Worldvibe\nFecha de lanzamiento: 2006\nGénero: Pop']",Are You Fine?+Kyau & Albert
2387,[],Fixed+Bardo Pond
2388,[],I'm Sick+Riverboat Gamblers
2389,[],I've got the beat+George Kranz
2390,"['Ya se pasó una botella infernal,\nEn la habitación alguien rompió el diván.\nNo se por que, mi cabeza va a estallar.\nOscuridad, muñeca, ¿donde estarás?\nEsta es una noche,\nEsta es una noche,\nEsta es una noche de rock & roll.\nEsta es una noche,\nEsta es una noche,\nEsta es una noche de rock & roll.\nYa destruí el miedo a perder a ganar,\nAlrededor solo veo soledad.\nCon el alcohol te confundí, que mas da.\nHoy soñaré con una botella más...\nEsta es una noche,\nEsta es una noche,\nEsta es una noche de rock & roll.\nEsta es una noche,\nEsta es una noche,\nEsta es una…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Esta es una noche de rock'n'roll (Barricada)+Lujuria
2391,"[""Home, is this a quiet place where you should be alone?\nIs this where the tortured and the troubled find their own?\nI don't know, but I can tell this isn't you, your cover's blown\nBut oh no, don't you dare hang up this phone\nHey! Give me space so I can breathe\nGive me space so I can sleep\nGive me space so you can drown in this with me\nIn this place\nThe lonely escapade in outer space\nThere's no anecdote for irony, You say\nthat you have,\nwhen you know,\nThat you don't,\nand you say,\nthat you can,\nWhen you know,\nthat you won't\nHey! Give me space so I can breathe\nGive me space so I can sleep\nGive me space so you can drown in this with me\nHey! Give me space but I can't breathe\nGive me space but I can't sleep\nGive me just one inch I swear that's…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Space+Something Corporate
2392,[],Talviaamun prinsessa+XL5
2393,['Over my dead body\nPeople place the flowers\nMeetings in the lobby\nLemonade turned sour\nNobody is happy anymore\nLast of the troubadors\nI played in every ballroom\nA shadow of a man\nMy guitar was an heirloom\nI called it Mary Anne\nNobody is happy anymore\nLast of the troubadors\nI died in my sleep\nThere was no pain\nFalling in love\nWith you…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Last Of The Troubadors+Ed Harcourt
2394,[],Il mondo Ã¨ bello+Talisman
2395,"[""He said to her I'd like a cheeseburger\nAnd I might like a milkshake as well\nShe said to him I can't give you either\nAnd he said Isn't this Burger Bell?\nShe said Yes it is, but we're closed now\nBut we open tomorrow at ten\nHe said I am extremely hungry\nBut I guess I can wait until then\n'Cause you're his cheeseburger\nHis yummy cheeseburger\nHe'll wait for you-oo, yeah\nHe'll wait for you-oo\nOh, you are his cheeseburger\nHis tasty cheeseburger\nHe'll wait for you-oo\nOh he will wait for you\nHe stayed at the drive through til sunrise\nHe may have dozed off once or twice\nWhen he spotted a billboard for Denny's\nBacon and eggs for half price!\nHow could he resist such an offer\nHe really needed something to munch\nCheeseburger please do not get angry,\nHe'll eat and be back here…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Mein Cheeseburger+Veggie Tales
2396,[],Touch Em+John Robinson
2397,[],Do You Know What Time It Is?+Alternative TV
2398,"['O que fazer\nQuando um querer\nSó faz chorar, só faz sofrer\nUm coração\nNão sei jogar\nEsse teu jogo de amar\nEu quero te esquecer, eu quero te deixar\nTe dar uma lição\nMas o amor não deixa\nNão sentir saudades de você\nE até mentir que não quero te ver\nFingir que sou feliz\nMas o amor não deixa\nMe entregar pra outra emoção\nMe aventurar numa nova paixão\nE te dizer adeus\nMas o amor não deixa\nOutro dia mais\nQue eu não fui capaz\nDe falar na cara\nAgora é tudo ou nada\nVocê vai me perder\nE resistir\nVer você partir\nFechar as portas\nSem olhar pra trás\nE não se arrepender\nMas o amor não deixa\nNão sentir saudades de você\nE até mentir que não quero te ver\nFingir que sou feliz\nMas o amor não deixa\nMe entregar pra outra emoção\nMe aventurar numa nova paixão\nE te dizer adeus\nMas o amor não deixa…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",O Amor NÃ£o Deixa (Love Won'T Let Me)+Wanessa
2399,"[""Baby, I was just a young girl\nWhen you came on the scene 10 years ago\nI thought I was hip, I could deal with the trips\nNo matter how fast or slow\nI was like a moving violation\nGive me a ticket and I'm ready to ride\nThought I was the queen of syncopation\nYou know you can't give the queen no bad advice\nThought I knew it all, baby\nBut I didn't know it all, baby\nThought I knew it all, baby\nBut I didn't know it all, baby\n?Cause when you kissed my lips\nWhen you kissed my lips\nI was jammin'\nJammin' for the first time\nJammin', jammin'\nJammin' for the first time\nJammin', jammin'\nJammin' for the first time\nBaby, I was young, I was green\nWhen you showed me the ropes 10 years ago\nI thought I was cool, I could break all the rules\nNo matter how fast or slow\nI was like a moving…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Jamming+Gerald Albright / Lee Ritenour
2400,"['Take me to the rock that is higher than i\nTake me to the well that will never run dry\nTake me, take me, lord\nTo the rock that is higher than i\nTake me to the rock of my salvation\nTo the rock for every nation\nTake me to the rock\nThere was a man who built his house upon the sinking sand\nWhen the wind and rain came, it washed it all away\nThere was another man who learned to watch and pray\nAnd he built his house upon a rock of jesus and it still stands today\nEveryone who hears…\n\n\n\nTraducir al español\nFuente: Musixmatch']",The Rock+Greg X. Volz
2401,"['Argent\nNo minor love can make the darkness right\nAlone, deserted by a warm spotlight\nI breathe the meaning of the words that I must need her.\nThe colder seas of my sleeping mind\nMake muddy dreams until no peace I find\nThrough Fields Elysian beg to see my life again, once again.\nAnd here I stand at last revealed a clown (revealed the clown) revealed the clown\nAnd who can doubt this painted fool who walks upon this circus stage is just a clown?\nNo mind to colour now, no page to write\nCold pools of morning stain the virgin white\nAnother day without her love and I still need her.\nAnd so the stage is set, the time is right\nAnd waves of laughter shake the gods tonight\nAnother day will make a fool delight the children.\nAnd so I stand at last revealed a clown,…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Clown+Argent
2402,[],Wolves Make Great Actors+Greeley Estates
2403,[],Mitt Glada Solarium+Erik Petersen
2404,"['She said, ""I think it\'s time for winter\nAnd the trains are all here""\nI think, I smell a change in seasons\nI think the time for change is near\nYou say that we have no feelings\nWe feel like we are her for hire\nYou packed it up and then you left me\nIt seems your plan has back fired\nFollow me in the soft parade\nYou don\'t have to learn today\nAnd you\'re still lyin\' there in your daze\nWell, I\'ll ask the red lights, if you can stay\nI see the red lights over Denton town\nI see them flashin\' all around\nI hope we never lose this feelin\'\nI hope we\'re never comin\' down\nFollow me in the soft parade\nYou don\'t have to learn today\nAnd you\'re still lyin\' there in your daze\nWell, I\'ll ask the red lights, if you…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Red Light+Deep Blue Something
2405,[],Slave (2003 Digital Remaster)+David Coverdale
2406,"[""Come to me\nBaby\nFollow my lead\nI've a confession to make\nIt's always been this way\nOh I'm playing you for a fool\nYou fell for every broken rule\nI'm doing what I owe to you\nIt's been a long time coming\nAnd I'm coming for you\nWhile I\nSilently I scream\nInside I\nBarely breathe\nSilently I scream\nReflection of my soul\nIt'll never be the same\nLess, less then jaded, I\nStill\nStill I've, changed\nDo you feel\nNaive\nDid you make me believe\nWere you\nDecieved\nOh you fell right on your knees\nOh I'm playing you for a fool\nYou fell for every broken rule\nI'm doing what I owe to you\nIt's been a long time coming\nAnd I'm coming for you\nWhile I\nSilently I scream\nInside I\nBarely breathe\nSilently I scream\nReflection of my soul\nIt'll never be the same\nLess, less then jaded, but\nStill\nStill I\nI've changed…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Creeper (Coming For You)+Jakalope
2407,[],Yales+Master Joe
2408,"[""Leaves never break when they fall\nThey just fall cause they die\nPeople have lost all their lovin'\nFilled with all their inside\nRain never breaks when it falls\nIt just turns into dry\nPeople have lost all their lovin'\nThey live without why\nLife is not?\nFor people to be\nI have inside\nFor people to see…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Leaves Never Break+Jake Holmes
2409,[],Pastry+Knxwledge
2410,[],Korrupted - Baseline+Tha Chamba
2411,"[""Would I be standing here\nAfter all these years\nAmong the stars above?\nMaybe not if it wasn't for your love\nSmiling faces are all around\nLike when a king has just been crowned\nAnd the battle has been won\nThat I'd have lost if it wasn't for your love\nA fairytale unfolds\nMore true than stories I've been told\nAt last my chance to shine\nAnd all in perfect time\nI live the life I once dreamed of\nWho'd have thought\nIf it wasn't for your love\nYes, it was\nOh what a wonderful surprise\nTo see a light so…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",If It Wasn't For Your Love+Gordon Chambers
2412,"[""I follow the Moskva\nDown to Gorky Park\nListening to the wind of change\nAn August summer night\nSoldiers passing by\nListening to the wind of change\nThe world is closing in\nDid you ever think\nThat we could be so close, like brothers\nThe future's in the air\nI can feel it everywhere\nBlowing with the wind of change\nTake me to the magic of the moment\nOn a glory night\nWhere the children of tomorrow dream away (dream away)\nIn the wind of change\nWalking down the street\nDistant memories\nAre buried in the past forever\nI follow the Moskva\nDown to Gorky Park\nListening to the wind of change\nTake me to the magic of the moment\nOn a glory night\nWhere the children of tomorrow share their dreams (share their dreams)\nWith you and me\nTake me to the magic of the moment\nOn a glory night…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Wind Of Change+Scorpions
2413,[],Wasted On The Rain+The Living Daylights
2414,"[""First time I saw you\nYou looked at me and I could barely breathe\nCouldn't keep my eyes off you\nThere was something in you that did something to me\nI just knew I had to know your name\nThere was something about you, babe\nAnd I said\nI want some of that\nI need some of that\nYes I'd love some of that love you've got, baby\nI crave some of that\nWant to taste some of that\nWon't you give some of that love to me, baby\nI walked behind you\nWatching each move that your body made\nWished I was walking beside you\nThere was something in you that stole my heart away\nI just knew I needed you so bad\nYou had something I had to have\nAnd I thought\nI want some of that\nI need some of that\nYes I'd love some of that love you've got, baby\nI crave some of that\nWant to taste some of that\nWon't…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Want Some Of That+Sarah Connor
2415,"[""This sound like eternal love to me\nAnd I know its true\nWhat is to be must be must\nMarcia do you tell me what to do\nHuh\nCome let us go to the land of love\nAm ready\nLet our love light shine so bright above\nSounds really good now\nWe will be so happy and free\nAll your pains will let you be\nThat sound like Zion to me\nWe're gonna find that love is real\nBy the feeling that you feel\nSounds really good to me\nReady to go take up the offer\nSeems like we gonna escape some disaster\nReady to go from we've gone together\nAnd then we live happily ever after\nAnd it dont sound like infatuation\nAnd it dont sound romantic attraction\nSeems like it is love and affection\nSo I take that invitation\nWe're gonna find that love is real\nCant wait to be there\nBy the feeling that you feel\nShaah…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Ready To Go+Tony Rebel
2416,['Once three friends\nSweet in sadness\nNow part of their past.\nIn the end\nFull of…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Three Friends+Gentle Giant
2417,[],Mercy_ Mercy_ Mercy (Live At The Tankard Place)+Ben Tankard
2418,"[""I love your sense of humor\nI love to see you smile\nI love your sense of balance\nI love your sense of time\nI love your music in the morning\nYour rhythm in the night\nBut it's your kindness\nThat shines so bright\nYes, I love your beauty\nI love your sexy moves\nBut more I love your honesty\nYou always tell the truth\nI love your vision of the future\nYour hope that never dies\nBut it's your kindness\nThat clears my skies\nYes, I love your wisdom\nYour knowledge of…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Kindness+David Wilcox
2419,[],New World Order+Konflict
2420,[],Plexus Necrosis (Album)+General Surgery
2421,[],World Spin (Digitally Remastered 99)+A Taste Of Honey
2422,"[""I got a lazy mind it only works part time.\nIt wont do what I ask not even simple tasks.\nSo if you need advice might have to ask you twice.\nI hope you understand, I do the best I can.\nI wont give up on you, so dont give up on me.\nOh baby please I'm down on my knees.\nThat's all I ask of you.\nI got a stubborn heart it never plays a part.\nScenes will come and go before it learns its role.\nSo when it comes to lines, might have to improvise.\nI…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",All I Ask+The Features
2423,[],Amor A La Mexicana (Cuca's Fiesta Mix)+Thalia
2424,"[""Don't you come up to me and say you like it\nIt's better if you say you hate it, that's the truth exactly\nWhen we go out dancing I don't want to be bothered\nJust want to be bothered with real love\nSo I heard it's no good to run\nBut it feels so much better now that it's done\nAnd tonight I have to leave it\nYes, tonight I have to leave it\nSo, so I heard you know how to write it\nDoes it mean you're good at putting things on paper?\nRumors say that you're very sorry\nOh no, you're not sorry, no, you're not\nSo I heard it's no good to run\nBut it feels so much better now that it's done\nAnd tonight I have to leave it\nYes, tonight I have to leave it\nYes, tonight I have to leave it\nYes, tonight I have to\nYes,…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Tonight I Have To Leave It+Shout Out Louds
2425,"[""Swarbrick\nI know Rosie\nYou're living in a world you didn't make\nAnd I know it's hard feeling happy\nWhen the things you want aren't even there to take\nCome on Rosie, rosin up the bow\nFor the more I learn it's the less I seem to know\nLie down cozy and let's learn to take things slow\nFor the more I learn it's the less I seem to know\nOf my Rosie\nCome on, my Rosie, rosin up the bow\nThrow away your uniform\nNow's the time to take things by the hand\nCome on in and take your coat off\nSettle down and listen to the band\nAnd ain't that grand,…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Rosie+Fairport Convention
2426,[],Hertog Harrie Hagelslag+Harrie Jekkers
2427,[],You Don't Know Me+Katy Moffatt
2428,"[""Speak to me pretty ah speak to me nice\nQuote me those wonderful phrases once or twice\nSpeak to me softly speak to me sweet\nMake like a fabulous poet each time we meet\nWords are like rainbows bright as the stars\nAh they're always with you ah where ever you are\nThey'll follow speak to me softly as you do my heart will happily follow you\nSpeak…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Speak To Me Pretty+Brenda Lee
2429,[],On A Tous Mal (Feat. Tima 10 Ans)+Mac Tyer feat. Tima 10 Ans
2430,[],I Don't Want What You Got (Goin On) (LP Version)+The Ike Reilly Assassination
2431,[],Polterghost+Gama Bomb
2432,"[""Je me suis exprès perdu dans les bois\nJ'ai couru vers le château\nLa fenêtre là, la fenêtre là-bas\nJ'y arrive enfin et qu'est-ce que je vois\nDans la brume des carreaux\nMa princesse là, ma princesse à moi\nLa fille que j'aime elle a dix ans je crois\nEt moi j'ai douze ans, douze ans déjà\nElle est à genoux, les murs sont roses\nEt je la vois qui joue à la poupée\nAu salon de thé\nSe met au piano, se met au prie-Dieu\nSe promène à cloche-pied\nJe la croque oui, je la croque des yeux\nElle vit sa vie, je suis ébloui\nMa princesse va passer sa chemise\nOui sa chemise de nuit\nTiens voilà son père et puis sa mère aussi\nLa petite fille va au lit…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",La Fille Que J'Aime+Gerard Lenorman
