,0_x,0_y
456,[],Intro / Stay All Night_ Stay A Little Longer+Marty Robbins
457,"[""Rapacity, as if we've never\nLearned to speak\nJust lying words, empty promises,\nWe'll never keep\nBut i can grasp your intentions\nYour wrath betrays you,\nConfess your reasons\nYour justice out of constitution,\nYour law arbitrary\nYou judge but forget,\nYou're not a judge\nYou judge but forget,\nYou're not in charge\nSee your machines replace,\nControl ourselves, our lifes\nObserve my privacy, my secrets\nI don't want to share\nWith you or anyone,\nTurn out your screens\nLeave me alone\nTurn this flickering lights once out\nAnd burn your cameras to the ground\nYour lurid scenes, comercial TV, sensational\nI close my eyes now,\nYour impulse tries to…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Eye Will Recognize+Days in Grief
458,"[""In the middle of the night\nI try to cry myself to sleep\nBut I can't even close my eyes\nJust thinkin' 'bout you\nWhat would I do without you\nCause I want to be there\nAlways there, and\nI can't let go\nDeep inside I want to let it show\nCause I know I gotta let you go\nBut I don't even know\nDon't want to know what I'd do\nIf I were without you\nBeen denying it\nAvoiding it for awhile\nBut I, I can't hide it\nThe fact we need to be apart\nI want so much to be with you\nBut what am I supposed to do\nWhen I love you\nshoop doop do do shoop doop do do do do do\n(repeat)\nBaby won't you help me sing\nI always thought this would…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Who Am I+Laurnea
459,[],Ã…ttitallet+Gartnerlosjen
460,[],Harmonica Stomp+Sonny Terry
461,[],Karson MKS U Bounce+Boo Yaa Tribe
462,[],Hey Hey_ Bartender+Del McCoury
463,"['Se olhar nos meus olhos\nVerá o que tenho no coração.\nÉ o brilho do amor\nQue no meu peito te tatuou.\nÉ o mais puro sentimento\nE no pensamento: o teu corpo no meu.\nNos meus sonhos eu vejo\nO amor, você e eu.\nEssa chama que queima e te\nChama pra viver essa paixão.\nVocê é meu paraíso, é tudo que preciso.\nNão me digas não.\nQuero ser o teu desejo,\nMe dá teu doce beijo\nQue eu me entrego, sou teu\nE então nós seremos\nO amor, você e eu.\nMe…\n\n\n\nTraducir al español\nFuente: Musixmatch']",O Amor VocÃª E Eu+SÃ³ Pra Contrariar
464,"[""Driving round the world in cars\nFlying high in planes\nI see a world of trouble\nAll getting too insane\nAs people move from place to place\nThey leave their fears behind\nAnd others talk of peaceful ways\nWhen treaties go unsigned\nFrom east to west\nI've watched the sun\nChase the night away\nThe wind cried out\nAnd it said to me\n'You gotta get back home someday'\nAs mountains rise to touch the sky\nTheir snow melts to the sea\nThere's a place I will return to\nWhere I'll always want to be\nFrom east to west\nI've watched the sun\nChase the night away\nThe wind cried out\nAnd it said to me\n'You gotta get back home someday'\ngonna find my way back home\nYes I'm on my way back home\nI do the best that I can do\nIn this troubled world…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Home+Peter Green Splinter Group
465,"[""The bright ideal illusion\nIs spoiled by the dull\nAnd narrow conclusion\nThe cost of time to toast the sublime\nHas become a game and\nApparently it's been feeding the shame\nI pace myself\nBut i run out of breath\nThe shame is wealth\nMy pockets overflow\nThe factories\nAre manufacturing\nMy social death\nTwo pack of cigarettes\nMy face is shown\nIt's time for my escape\nThe shame has grown\nIt's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",The Strangler fig+Darla Farmer
466,[],Corpse Collector (LP Version)+Dead To Fall
467,[],Drop The Bunny+Fast Eddie
468,[],Against the Wall+Tony Romera
469,[],Man Of Anger And Light+Sonus Umbra
470,[],Reggae Time - Original+Cimarons
471,[],La Noche+La Gran Orquesta Republicana
472,[],Invalid+Moral Crux
473,[],Identity Crisis+The Urge
474,[],Reprends+SlaÃ¯
475,[],Linstead Market+Louise Bennett
476,[],My Man's Gone Now+Percy Faith
477,[],Ya Marsoule Ellah+Khaled
478,"[""Joy to the world! the Lord is come\nLet earth receive Her King\nLet ev'ry heart prepare Him room\nAnd heaven and nature sing\nAnd heaven and nature sing\nAnd heaven, and heaven\nAnd nature sing\nAll of heaven and all creation sing\nThe wonders of His love\nAll of heaven and all creation sing\nThe wonders of His love\nHe rules the world with truth and grace\nAnd makes the nations prove\nThe glories of His righteousness\nAnd wonders of His love\nAnd…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",All Creation Sing (Joy To The World)+Fee
479,"['It took us many years to establish this business\nMany guns and lives - it was worth it\nIs your credit card ready?\nI welcome you to...\nFactories of death\nProgressing further\nExpanding divisions\nYou pay your own murder\nWe are standing beside the production lines\nYou can see the merchandise being refined\nYou think it is wonderful, too?\nI welcome you to...\nFactories of death\nProgressing further\nExpanding divisions\nYou pay your own murder\nThis is where…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Factories Of Death+Sagittarius
480,"[""Don't settle for second best, don't follow all the rest\nYou say you want the same things well let's put it to the test\nBecause talk is so cheap when you are screaming at a wall\nAnd it is really hard to hear when you're the loudest of them all\nIf you want to change the world, quit all your yapping\nIf we don't start it here, well then it's never going to happen\nThere is evil in this world but it begins right at home\nSo let's clean house, then let's cast the first stone\nYou think equal rights means equal hits\n(We're sick of all your tough guy shit)\nAs you leave the show with the people you've hurt\n(You wonder where you left your shirt)\nYour a big tough guy and your dance moves are great\n(Strong as an ox, dumber then slate)\nYour new tattoos they look first…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",A Song For The Ladies+Good Clean Fun
481,"[""All that is solid melts into air\nYesterday's snow-job is today's sermon\nA grab-bag of causal narratives and teleologicalains\nWelcome to the promised land: Athens without slaves\nBut it doesn't wash, and it never will\nWell-rehearsed conclusions can't remediate the end\nWhen the World Bank serves unilaterally, the burden of mythmaking is to clothe each flaccid turn\nTo hammer each loose nail\nTo collect each roadkill\nSovereignty delivered on a plate\nAs a pillion passenger to southern deregulation\nA shining example of…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",VI+Buried Inside
482,[],J'viens D' L'incendie+Keny Arkana
483,[],Anticipation+Lewis Parker
484,[],Pikku Lauri+PMMP
485,[],On And On+Declan de Barra
486,"[""Well, I saw my baby walkin' with another man today\nWell, I saw my baby walkin' with another man today\nWhen I asked her what's the matter\nThis is what I heard her say\nSee you later alligator, after 'while crocodile\nSee you later alligator, after 'while crocodile\nCan't you see you're in my way now\nDon't you know you cramp my style\nWhen I though of what she told me, nearly made me lose my head\nWhen I though of what she told me, nearly made me lose my head\nBut the next time that I saw her\nReminded her of what she said\nSee you later alligator, after 'while crocodile\nSee you later alligator, after 'while crocodile\nCan't you see you're in my way now\nDon't you know you cramp my style\nShe said I'm sorry pretty daddy, you know my love is just for you\nShe said I'm…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",See You Later Alligator+Bill Haley
487,[],Szary Horyzont+Fu
488,"[""Ma tu a quest'ora da me\nEntra e dimmi che c'è\nÈ tanto tempo oramai\nChe non parliamo noi due\nIeri tua madre in via\nTriste parlava di te\nChe ti trascuri e non sai\nOrmai più nulla di me\nNoi due, ragazzi nel tempo\nE lei che, già donna, d'amore parlò\nLei ci divise per sempre\nLei che era niente e poi se ne andò\nSo che valeva per te\nSai che era tutto per me\nPiù di quei…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Quando Una Donna+La Bottega Dell'Arte
489,"['In the beginning of the chronology\nThere were centuries lasting persecutions\nThe reason of fear, was that Christians are\nMessengers of Satan...\nIn the middle ages the rescuers\nWere burned at the stake\nPutrid carcasses are only memories\nThat are left from their bravery\nThe auto-dafe death was their\nUnwritten destiny\nCadaverous smell inside the coffin\nIs their eternal companion\nTheir lord called God gave directions\nConcept and fill the earth\nIt guarantees the good necessities\nFor invasion of Satan\nWho...\nIs right, me or God?\nWho...\nCan I anymore trust?\nIn the middle ages the rescuers\nWere burned at the stake\nPutrid carcasses are only memories\nThat…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Powerstruggle of Belief+Convulse
490,[],Meowbye+Blamstrain
491,"[""What will it take to be closer to You\nShow me what stands in my way\nStrip away all of the veils on my heart Lord\nYou know that I want just to look at Your face\nWhat can I give as I lay at Your throne\nIs there a song to be sung\nSearch me all over my life is in Your hands\nYou know that I want to fall deeper in love with You\nI'm following hard after You\nLord You're all that I need in my life\nShow…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Veils+Macbeth
492,[],Ova Glava Zna+Elemental
493,[],The Sermon+The Slackers
494,"[""This is a dark one for you\nYou've made the worst of my best year\nI'm talking record book good times\nAnd then along came my worst fear\nOh, I hope you're ready for this\nHeartbroken life approaches\nOh, I hope you're ready\nFor this\nIf it takes the rest of your life\nYou owe me one good year\nUntil then I'll be screaming revenge\nDeep into your ear, my dear\nI can't tell I'm alive\nMy heart died along with my mind\nWish I could just trust my lungs\nBut they've been abused too many times\nOh, I hope you're ready for this\nHeartbroken life approaches\nOh, I hope you're ready\nFor this\nIf it takes the rest of your life\nYou owe me one good year\nUntil then I'll be screaming revenge\nDeep into your ear, my dear\nThis is pathetic, I've let it\nTurn me upside down, inside out\nSometimes it's…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Best Year+Broadway Calls
495,[],After Sunset 2009+Veselin Tasev
496,"[""Ey, ey, wo, ha, ey, coy, ey, ey\nDon't show I yuh teeth, plastic smile can't work\nDon't show I yuh teeth, plastic smile can't work\nTake you face from the ground\nGirl, stop wearing frown\nI'm not a clown that laughs and jokes\nWhile my structure in smoke\nEvery man is born of truth, in the natural birth\nThe things that the foreign say to do now\nShows what life is really worth\nDon't show I, don't show I no teeth, teeth can't work\nDon't show I yuh teeth, plastic smile can't work\nDon't show I yuh teeth, plastic smile can't work\nShe mummy came from a foreign land\nWith a whole lot of Babylon\nNow you gone a lucky land\nGirl, you've got to prove she lion\nDon't show I yuh teeth, plastic smile can't work\nDon't show I yuh teeth, plastic smile can't work\nYour mummy been…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Plastic Smile+Black Uhuru
497,[],That's When My Woman Begins+Tommy Overstreet
498,[],In The Era Of The Manual Typewriter+The Yips
499,[],Barent Blue+Terk Dawn
500,[],High 5s+Saving Aimee
501,[],Soul Renovation+Firetop Mountain
502,"[""The rules of this wasteland\nWill humble out the best\nA price is paid for independence\nAnd disregard the rest\nThe air is filled with desperation\nWe're breathing human waste\nReplace our names with numbers\nAnd empty out our face\nOur pride is systematic\nOur honor's sterilized\nIn this place, misjudge the handout\nAnd empty out our minds\nThese ruins are cost-efficient\nOur virtues memorized\nAnd truths become a relic\nAnd hope's become a lie\nAnd fill us with hollow eyes\nFill us with hollow eyes\nWe crawl our way across the desert\nTurn deaf ears to…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Hollow Eyes+Articles Of Faith
503,[],Look Down The Line+HTRK
504,[],Owen's Boat (O Seallaibh Curaigh Eoghainn - Mouth+Talitha Mackenzie
505,"[""Take me down to the underground\nWon't you take me down to the underground\nWhy, oh why there is no light\nAnd if I can't sleep can you hold my life\nAnd I, all I see is you\nTake my hand, I lost where I began\nIn my heart I know all of my faults\nWill you help me understand\nAnd I believe in you\nYou're the other half of me\nSoothe and heal\nWhen you sleep, when you dream\nI'll be there if you need me, whenever I hear you sing\nThere is a sun, it'll come, the sun, I hear them call me down\nI held you…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Take Me Down+The Smashing Pumpkins
506,[],Pressure+dDamage
507,[],Sorry For Now+Dusty Rhodes and the River Band
508,"['Una canción triste para los momentos bajos\nPara sentirte acompañado cuando sientes vencido\nUna canción triste para cuando estas solo\nCuando no sabes el modo de salir adelante\nHas tenido el mundo a tus pies\nEl aroma de la gloria es buena compañía\nPero poco duradera, lo que sube baja\nY si permanece intacta\nPierdes las llaves de la mansión, alguien ocupo tu salón\nY se acuesta con tu mujer\nLo peor es que disfruta más que en tu luna de miel\nSe bañan en tu piscina se comen tu comida\nY tiran el piano blanco por el balcón\nUna canción triste para los momentos bajos\nPara sentirte acompañado cuando te sientes vencido\nUna canción triste para cuando estás solo\nCuando no sabes el modo de salir adelante\nUna canción triste para los momentos bajos\nPara sentirte acompañado…\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Una CanciÃ³n Triste+Enrique Bunbury
509,[],Quiero Separarme De Ti+Los Cadetes de Linares
510,[],Supa Star (LP Version)+Lil' Mo
511,"[""I rode down to the tracks.\nThinking that they might sing to me.\nBut they just stared back.\nBroken, trainless and black as night.\nClimbed out onto my roof.\nSo I'd be a poet in the night.\nBeat the walls off my room.\nI saw the big room that is this life.\nThis is my condition:\nNaked and hysterical,\nReaching to grab a hand\nThat I just slapped back at.\nThis is my condition:\nDesperate, alone, without an excuse.\nI try to explain.\nChrist, what's the use?\nRead and I felt so small.\nSome words keep speaking when you close the book.\nDrank and just about smiled.\nThen I remembered us in that bed.\nPut my ear to the door.\nI just heard hot rods and gunshots and…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Condition Oakland+Jawbreaker
512,[],Out Of This World (Album Version)+Joanie Sommers
513,[],Work Of Art (Raison D'etre Remix)+Extol
514,[],Torn Screen Door Introduction (Live)+David Francey
515,"[""Hoist the sails of the night\nSail your ships towards the horizon of the sound\nWhere are your rhymes you suavely sang in the morning?\nAnd the morning will come, again\nAnd I land ashore in your city's mourning grey\nScreaming out its wreckage, screaming out loud\nSo I close my eyes in sorrow and back away\nI had experienced the wonders of your light\nAnd I'm witness to your passage through these times\nAnd there's no regret at all, it's all just fine\nIt's a blend of green and…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sound Odyssey+Novembre
516,[],Fugue in E minor_ Op. 35 No. 1+Martin Jones
517,[],Blue Pacific Blues+Quinn Lemley
518,[],Chromos+Liberty Ellman
519,[],Telephone+The Numbers
520,[],Lycklig Ã¤nda in+Mikael Ramel
521,"['Thoughts spin around in my head\nI hear the voices, I\'m out of control\nConfusion, I can\'t hear the voice\nI\'m trapped inside my cage, I can\'t see the light\n""Forget your inner voice\nThere\'s noone there\nThere is no God, Son and Holy Gost\nBelieve in yourself, that\'s all ""hahaha""\nGod hear my call\nYou\'ve been through it all\nYou are still alive\nTrue spirit of love, true spirit of life\nI want to seve and to love\nGive me the wisdom\nAnd the Spirit of truth\nHelp me to see through it all\nYou are the Spirit\nYou light up my life\n""Forget your inner voice\nThere\'s noone there\nThere is no God, Son and Holy Gost\nBelieve in yourself, that\'s all ""hahaha""\nGod hear my call\nYou\'ve been through it all\nYou are still alive\nTrue spirit of love, true spirit of life\nGod hear my call\nYou\'ve been…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",The Spirit+Divinefire
522,"[""I wanna see you come\nInto my life\nBefore I give you some\nLADIDI LADIDA\nBaby u can touch my ...\nIf I can get a taste of your ...\nBut you only seem to care for money\nAnd I don't wanna wait a minute more\nIf you don't give it up I swear\nI'm gonna stop it,\nCause I'm never gonna spend it on you\nI wanna see you come\nInto my life\nBefore I give you some\nLADIDI LADIDA\nLADIDI LADIDA\nLADIDI LADIDA\nBaby you can drive my ...\nAnd maybe I could ride your ...\nBut there's too many girls in your Jaccuzi\nAnd you'll never get a piece of my ...\nIf you don't give it up I swear\nI'm gonna stop it,\nCause I'm never…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Ladidi Ladida+S.O.A.P.
523,"['Dejame\nSi, ya me di cuenta\nLo equivocado que estaba\nQue no importo nada\nAh\nComo lluvia mi corazón llora\nComo el viento mi corazon cambia\nComo el humo mi corazon se va\nMuy pronto mi corazón tiembla\nUn suspiro y mi mundo se parte en dos (un terremoto que asota mi corazon)\nSay goodbye\nYo que siempre pensaba que sin ti no viviria mas\nYo que siempre pensaba que este afecto era deverdad\nY cada que decia te extraño tu no respondias nada\nAlgun dia tuve esperanza pero ya no tengo nada\nQuien es el que a tu lado se encuentra\nDime\nDime si el te molesta (no me invadas)\nAun te atreves a verme (verme) sabes que lo se todo\nNo importas tengo razones para actuar asi\nYo no soy tu jueguete\nCuales estas de mis noches de insomio\nPor ti ya si te pierdo\nNo me busques mas ya no importa…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Blue Eyes+Donna The Buffalo
524,[],On A Clear Day (You Can See Forever)+The Charlie Byrd Trio
525,"['On the mat head to toe\nIntacked on the track\nBig hat\'s on the go\nLet them hoe\'s no we on the stro\nWe on the track\nThe shit we started we comin back\nIn the market of rap\nWalkin man heart talkin\nSuperbowl race suna-so-king\nRoll the red carpet\nOut the cockpit\nSharks are gettin darmit\nCome out the closet ""ROCKS!""\nMy pocket\'s don\'t understand lin\nPlace\'s I haven\'t been\nThis is it HollyWood handprint\nWritten isn\'t it\nBottum is get that lid\nGet that money not the honey rent\nNeed to feed is more legale\nYa too foxy ass\nGet that cash\n""spounce"" can flower eagle\nSoul Soul need a taste\nMy right\nHead in the right place\nDo what to do like\nYou suppose to be\nNow give up your change\nBefore the game\'s on me\nNow bouce can you dig it?\nOn the real side\nStay in the showcase\nBe satisfied\nNow…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Soul Dazzle+U-God
526,[],...Delt+Black Debbath
527,[],Bundle Up And Go+Robert Cage
528,[],Agnus Dei (Estilo Pampeano)+Mercedes Sosa
529,"[""Oh my love, don't you cry\nI won't leave you alone tonight\nSo put your hand back into mine\nAnd I will hold you until the end of time\nI hung my hope on your return\nNow all that sorrow so soon will burn\nSo tend my heart with tender hands\nAnd see your sunshine pouring in\nAll the world is at my feet\nCause you came sailing back to me\nSo look…\n\n\n\nTraducir al español\nFuente: LyricFind""]",Back To Me+Bebo Norman
530,"[""There's a light inside of all of us\nIt's never hidden you just have to light it\nIt's the one thing that you've gotta trust\nIt's like a diamond, you just have to find it\nSo if you ever feel like giving up\nYeah, let's remember that. we were all meant to fly\nSpread your wings, across the universe\nIt's your time to, it's your time to shine\nThere's a light inside of all of us\nSoon, you'll find that it's your time to fly\nYour time to fly\nA little help is all it ever takes\nSomebody else to tell you it's worth fighting\nA single step becomes a leap a faith\nThat's when you realize you started flyin'\nSo, don't you ever say you're giving up!\nNo, there's no looking back... cause we were all meant to fly\nSpread your wings, across the universe\nIt's your time to, it's your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Maiden Voyage+Maynard Ferguson
531,"['Llenabas de flores tiernas, tu rincón\nPerfumabas mi aliento con tu olor\nLe regateaba un minuto a, cada hora\nY soñaba pensando tenerte\nLlenabas de fantasías, mi ilusión\nTe colmabas de bríos con mi voz\nDe devorar los momentos de ardor con la astucia\nQue nunca pensaste encontrar en mi\nTu eres la luna que alumbra mi noche yo soy\nCalor que baña con fuego tu cuerpo de sol\nUna miraba bastaba para ver volar, tus pedidos de goce\nTus ruegos yo soy\nEl más pequeño deseo, que puedas pedir\nEsa inmensa locura, querer cometer\nLa sencillez de la historia de tu desnudes\nLa sonrisa que endulza tu cuerpo mujer.\nTe regañaba mil veces, por tu\nSe volvía pequeña toda tu esbeltez\nCon un beso sellabas toda confusión\nTe entregabas al juego con ganas de ser\nLadrón de mis soledades,…\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",El Mas Pequeno Deseo+Sierra Maestra
532,[],First Computer Piece (Backwards)+Lee Ranaldo
533,[],The Sun Shines In Gerard's Cross+The Hit Parade
534,[],Tordu tour du monde+Tarmac
535,[],Walk on the wild side+Javier De Galloy
536,"[""Two faced! I feel you crawling under my skin\nSickened by your face\nBy the way, to think that your so fuckin' kind?\nYou ain't\nHard to find how I feel\nEspecially when your smothering me\nHard to find how I feel\nOh please someone help me\nI knew when an angel whispered into my ear\nYou gotta get him away\nHey little bitch, be glad you finally walked away or\nYou may have not lived another day\nHard to find how I feel\nEspecially when your smothering me\nHard to find how I feel\nOh please someone help me\nHard to find how I feel\nControlling me every step of the way\nHard to find how I feel\nYou greedy little baby\nHard to find the time to…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Greed+Godsmack
537,[],B & O Blues+Joe Turner
538,[],Time After Time+Quench Aid
539,[],Olho A Vida Nos Olhos+Adelaide Ferreira
540,"[""featuring Hurricane G\nPrince Poetry:\nAww man you like the best thing I've seen all day\nI'm saying give me a moment\nOne minute one minute\nAww come on sis\nShugah Shorty why you backin up got a nigga out here iggy actin up\nShugah Shorty why you backin up got a nigga out here iggy actin up\nShugah Shorty why you backin up got a nigga out here iggy actin up\nYou kept walking shugah, yo I started catchin up\nPeeping game now I'm the nigga that you smashin up\nPrince Poetry:\nDamn sis, you lookin kinda, extra\nDiggin your cat strut and your beautiful cocoa Caribbean texture\nSavin all the small talk lecture, for chump light\nYou know deep inside I want to sex you like no other\nChasin you down Jamaica Ave\nA ghetto dope Cleopatra, nigga shorty was bad…\nTraducir al español\nFuente: LyricFind""]",Sugah Shorty+Organized Konfusion
541,[],Quay West+The Loch Ness Mouse
542,[],So+Mac Tyer
543,[],Spy+Joyside
544,[],Dance Pon De Corner+Clive Field Marshall
545,"[""Motives changing\nDay to day\nThe fire increases\nMasks decay\nI look at the river\nWhite foam floats down\nThe body's poisoned\nGot to sit tight\nThe wait\nThe wait\nThe wait\nThe wait\nAfter awakening\nThe silence grows\nThe screams subside\nDistortion shows\nMutant thoughts\nOf bad…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Wait (Basing Street Demo)+Killing Joke
546,[],Rice And Dub (Pt. 2)+Dr. Ring-Ding & The Senior Allstars
547,[],Welcome The Outlaw+Terry Ganzie
548,[],What It Do (feat. Haji Springer & The Jacka)+Turf Talk
549,[],Land+Svalastog
550,[],The Evidence+Akissforjersey
551,[],Second sight+9th Cloud
552,"[""Some day, when I'm awfully low\nWhen the world is cold\nI will feel a glow just thinking of you\nAnd the way you look tonight\nYes, you're lovely, with your smile so warm\nAnd your cheeks so soft\nThere is nothing for me but to love you\nAnd the way you look tonight\nWith each word your tenderness grows\nTearin' my fear apart\nAnd that laugh.wrinkles your nose\nTouches my foolish heart\nLovely ... Never, never change\nKeep that breathless charm\nWon't you please arrange it? 'cause I love you\nJust the way you look tonight\nAnd that laugh that…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",The Way You Look Tonight+Ray Quinn
553,[],I'm on the Double+Big In Japan
554,[],Stitched In Sin+Black Diamond Heavies
555,"['Olvidarte será fácil, ya lo sé\nTengo a penas que dejar de ver el mar\nY cegarme ante la luz de las estrellas\nNo ver llegar la luna detrás del cristal\nOlvidarte será fácil, ya lo sé\nTengo a penas que arrancarte de mi piel\nY cerrar a tiempo puertas y ventanas\nNo ver llegar la noche ni el amanecer\nOlvidarte será fácil\nTengo a penas que taparme los oídos\nA los cantos de las aves\nY al murmullo penetrante de los ríos\nOlvidarte será fácil, te lo digo\nEs cuestión de no escuchar a mis latidos\nOlvidarte será fácil, ya lo sé\nTengo a penas que matar un sentimiento\nY tapar el sol…\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Olvidarte+Pasion Vega
556,"['A mighty shadow was cast over the vast plain\nThese plains I used to stalk at night, now so dim\nA shadow of wickedness and eternal death\nEven the full moon seemed to shine with evil\nEmperor of the north, commander of torment\nMaster of all immorality, king of all sins\nI lay down my soul to submit under your will\nCleanse my soul from all decency and beauty\nAt once, I saw as the shadow was growing\n- Growing in silence yet with pride and strength\nObscurity insistently broaden in its growth\n- Overwhelming the earth and all creatures within\nEncircled by demons in this great cold night\nSeas and rivers started to boil as blood filled the trembling earth\nThe earth that now was enclosed by an endless shadow\nAll there is shall be covered by those Black Wings of Death…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Black Wings Of Death+Lord Belial
557,"[""Isn't it true how the hard things in life\nMake us the people we are\nIt would be nice to have life easy\nBut would we have come quite so far\nFor all my sense & my knowing\nI still miss you\nI still wish that you were\nHere...\nI wish you well\nBut I wish you were still\nHere...\nIsn't it good to forgive\nHow things were\nBe grateful for what you have now\nThankful to all who have passed thru your life\nWho hurt you and showed you how\nIt makes me angry\nKnowing how I miss you...\nHere...\nI wish you well\nBut I wish you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Here+Judith Owen
558,[],Hardcore Feelings (Extended Mix)+Rave Allstars
559,"[""She goes walking through my mind\nI've tried to drive away her memory but each night it comes back to torture me\nCause once again there she is right on time\nWhen she goes walking through my mind\nShe goes walking through my mind tearing out a little each time\nHer footsteps are getting louder all the time when she goes walking through my mind\nI've tried to drown my thoughts in…\n\n\n\nTraducir al español\nFuente: LyricFind""]",She Goes Walking Through My Mind+Billy Walker
560,[],La calle vacÃ­a+La Gran Orquesta Republicana
561,"[""This won't break your heart\nBut I just think it could\nCause I haven't tried as hard as I should\nTo separate you from everything I do\nBut I would never want to come between us two\nI'll keep your memory vague\nSo you won't feel bad about me\nI'll say the things that you said\nSometimes so it reminds me\nNow I'm thinking back\nTo what I said before\nI hope your heart won't have to hurt anymore\nCause it's really not that sad from here\nBecause the moments I can feel you near\nThey keep you close to me my dear\nAnd if they ever become too clear...\nI'll keep your memory vague\nSo you won't feel bad about me\nI'll say the things that you said\nSometimes so it reminds me\nI'll keep your memory vague\nSo you won't feel bad about me\nI'll say the things that you said\nSometimes so it…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I'll Keep Your Memory Vague+Finger Eleven
562,"['D.I.S.C.O [Repeat: x 3]\nShe is disco\nShe is D delirious\nShe is I incredible\nShe is S superficial\nShe is see complicated\nShe is O oh, oh, oh\nShe is D desirable\nShe is I irresistible\nShe is S super sexy\nShe is see such a cute\nShe is O oh, oh, oh\nD.I.S.C.O.\nShe is disco\nShe is D disasters\nShe is I impossible\nShe is S super special\nShe is see crazy,…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",D.I.S.C.O.+Ottawan
563,[],No Stopping Us+The Kic Pimpz
564,"['Waking skies, at sunrise\nEvery sunset too\nSeems to be, bringing me\nMemories of you\nHere and there, every where\nScenes that we once knew\nAnd they all, just recall\nMemories of you\nhappy yesteryears\nThat have left a rosary of tears\nYour…\n\n\n\nTraducir al español\nFuente: LyricFind']",Memories Of You+The King Sisters
