,0_x,0_y
2335,[],Funky Doo (Live @The Village Gate)+Eddie Harris
2336,"[""Before a word is spoken,\nEverything is broken,\nEven what your hid inside.\nThe world has let you down, wrung shame out of your pride.\nBut even as you falter,\nLike sunlight on the water,\nYou shine on my face.\nThis darkness in your heart, it's just a shadow in the way.\nOh, a shadow in the way,\nOh, it's just a shadow in the way.\nWhen the fire leaves,\nWhen no one believes you,\nWhen you give yourself away\nTo a stranger on the road who gives you nothing in exchange.\nEven when the door shuts,\nEven though the night cuts\nLike a silver blade,\nIn the morning you will find it's just a shadow in the way.\nThough we're caught in the darkness, don't be…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Shadow In The Way+Tift Merritt
2337,[],Deep (Album Version)+Binocular
2338,"[""She loves you, yeah yeah yeah\nShe loves you, yeah yeah yeah\nShe loves you, yeah yeah yeah yeah\nYou think you've lost your love,\nWell I saw her yesterday,\nIts you shes thinking of,\nAnd she told me what to say,\nShe said she loves you,\nAnd you know that can't be bad,\nYeah she loves you,\nAnd you know you should be glad!\nShe says you hurt her so,\nWell she almost lost her mind,\nNow she said she knows,\nThat you're not the hurting kind,\nShe said she loves you,\nAnd you know that can't be bad,\nYeah she loves you,\nAnd you know you should be glad!\nOooh!\nShe loves you, yeah yeah yeah\nShe loves you, yeah yeah yeah\nWith a love like that,\nYou know you should be glad!\nYou know its up to you,\nWell I think its only fair,\nPride can't hurt you too,\nSo apoligise to her,\nBecause she loves…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",She Loves You+McFly
2339,"[""Moments pass me by, I wonder why,\nDo the things i've done define my life,\nStill on the outside looking in on a world that was never for me,\nStill lost in a search for answers,\nStill lost in translation,\nStill lost in myself,\nStill questioning my mental health,\nWalking to break an endless cycle,\nOr catching up in a losing race,\nLosing on both sides of the coin is not the choice,\nI'm willing to make,\nWhat does it take to break the mould,\nAll I know i'd be going nowhere if I knew the way,\nOur…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Still Lost+50 Lions
2340,[],Via Da Questo Mare+Sergio Cammariere
2341,"[""To be,\nA bee, a moth.\nFour wings spread for the soft last touch\nOf glory sun,\nRemembering blood plums and lips and lemons -\nOne hundred different suns\nIn a hundred different heavens.\nSpied from a rowboat -\nStroke, not is spoken,\nBefore you know it, the spell is broken,\nYou might wonder where you are,\nFloating on the reservoir.\nI have counted the notes\nWe landed here not many years ago\nAnd it was not a pretty song that we composed:\nLa, la, la, the early bird he knows,\nYou hang from the cherry bough\nWhen you're lichen yourself, and leave -\nThe cold cold scent of stone and mulch,\nThe great stone wall to stave the rush,\nTo think that peace might be too much,\nWaiting for that giant touch...\nThe lake... the fir-fringed lake -\nPlacid and ample, birded, breezed and…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Maroondah Reservoir+Augie March
2342,"['Nunca dejes de abrirte,\nno dejes de reirte,\nno te cubras de soledad\nwhy si el miedo te derrumba\nsi tu luna no alumbra\nsi tu cuerpo no da más\nno te dejes desanimar\nbasta ya de llorar\npara un poco tu mente why ven acá\nEstás harto de ver los diarios\nestás harto de los horarios\nestás harto de estar en tu lugar,\nya no escuchas el canto de…\n\n\n\n\n\n\n\nFuente: LyricFind']",No Te Dejes Desanimar+La Maquina De Hacer PÃ¡jaros
2343,"[""Walk by her in the path of righteousness\nI walk higher, toss liars\nIn the pit of hell, caught in the crossfire\nCaught fire, from the big guns, these is not revolvers\nViolence only creates confusion, it ain't a problem solver\nLet's go, my skin is my dress code\nJust know, I need a personal Jesus\nI'm in Depeche Mode\nMy best show is when the bullets hit the flesh slow\nThis ain't a movie, dog, you know it when your chest explodes\nI'd trade my luck to know\nWhy he's caught in the crossfire\nAnd I'm here wakin' up\nTo the sun and the sound of birds\nSociety's anxiety\nDeprived of all that we're blessed with\nWe just can't get enough, no\n99 Problems, Sean Michael Carter\nCan find ayala trying to fix my life like Evelyn Lazana\nNight marauders, 12 hour cigars like godfathers…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Crossfire+Moev
2344,[],Ai Maria!+Dusminguet
2345,"[""3000 miles underneath the pavement\nHolds you to something you don't understand\nStaring for hours at the spot on the ceiling\nIt needs to be painted but it's out of your hands\nAnd I don't want to be soul free\nAnd that we can't even get on\nEverything I should have never thought have has finally come\nSo don't paint my candles red again\nDon't crawl into my head again\nJump off the world\nJump off the world\nJump off the world\nStuck in a hit in a staircase around you\nWaiting for all of the trust in the sky\nWrite up on pictures you…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Jump Off The World+School Of Fish
2346,"[""Liberate my madness\nOne of me, all of you\nLiberate my madness\nI just want to...\nSection off myself\nPut a wall up - what the hell have I done\nKeep the dog at bay\nSurvive by saving me\nValues and the game\nNot a fuck up - not a part of your lie\nI am one, I am all - I am above and beyond!\nBack off of the shit\nStand or I'll spit\nS soft, you forget\nYour garbage in is garbage out\nYou don't give a shit\nI won't play the fit\nGet off, get on this\nYour garbage in is garbage out\nLiberate my madness...\nI am not ashamed\nWhat is vital isn't always humane\nYou can break in vain\nBut you can't break away\nEven in my face\nLotta bullshit, not alotta the truth\nI can't see from here\nBut I can smeel your fear!\nSaved - you're such a slave - I don't expect a\nName - you don't care - I…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Liberate [Explicit]+Slipknot
2347,[],Brad+Tse Tse Fly
2348,"[""The truth is buried under a thick layer of lies\nThe accidents that happened were never a coincidence\nThe course of history was not that unpredictable\nOur way of thinking leads us in the wrong direction\nDon't you think they know where you were last night?\nDon't you think they know what you did last summer?\nThere's nowhere you can go undetected\nThe all seeing eye is there all the time\nThey decide what's right or wrong\nThe words you speak, every word you read\nThey'll put you away, enemy of the state\nEvery move you make\nEvery step you take\nAll the tings you read\nAll the things you like\nThey're checking you\nEnemy of the state\nThe truth will be buried under a thick layer of lies\nAll accidents that'll happen will never be coincidence\nThe course of the future…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Enemy Of The State+God Dethroned
2349,"[""She's territorial and hypercritical\nShe needs a miracle nothing spiritual\nShe's going medical, ain' t it terrible\nWell hold her near not close\nOne more kiss, don't choke\nAre you man enough to fight\nYou're hung real well so fight\nSwing your hips, young son, and fight\nThere's no one here to fight\nShe loves to sweat you dry\nBut it feels sonice\nNow do another line\nJust to pass the time\nAre you man enough to fight\nYou're hung real well so fight\nSwing your hips, young son, and fight\nThere's no one here to fight\nI wish, I wish the best for you\nBut your tits gone dry, now hate me\nCome on, come of age\nI bleed to wait\nWill you…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Wish The Best For You+Living Things
2350,"[""I've been running round in circles\nTrying to find my way back to you\nIt's been so long since I felt this way\nThat I forgot what I'm supposed to do\nYou won't break my heart\nNo matter what you do\nMy love is especially for you\nI've been trying to build a bridge\nTo get to you for so many years\nNow, it looks like it will have to be a dam\nInstead to hold back the tears\nYou won't make me cry\nMy heart won't break in two\nMy love is especially for you\nIt's the same every night\nWhen I turn off the light\nAnd I'm hugging my pillow\nInstead of you\nIn the morning I rise\nAnd I tell myself lies\nAnd pretend that I'm happy\nInspite of you\nIt's the same every night\nWhen I turn off the light\nAnd I'm hugging my pillow\nInstead of you\nIn the morning I rise\nAnd I tell myself lies\nAnd…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Especially For You+The Smithereens
2351,[],What's The Story+Richard Marx
2352,[],Driftin' Apart+Joe King Carrasco
2353,[],Prayer+Akiko Yano
2354,[],After The Bombing/Hang Out The Stars In Indiana+Angelo Badalamenti / Keira Knightley
2355,[],Pale Wind+Molice
2356,[],Slickleg+Mastodon
2357,[],Defend+Kill The Client
2358,[],Ikos+Alex Smoke
2359,[],White Clouds Passing The Blue Sky+Jean F. Cochois
2360,[],Pai Dui Dong Wu+Stephy Tang
2361,[],Pavediens+Labveligais Tips
2362,[],Pour te plaire+Love
2363,"[""There is no confidence unsuspecting\nSome fakes in the lies listen under the door, watch the hole\nThere is no existence without ignorance\nWhere is my truth,\nSave me\nNo start without end\nAm I contradiction?\nMy soul is on fire\nSave me\nNo start without end\nI have to find my reason\nMy soul is on fire\nMy soul is on fire\nTell me why I'm feeling crazy?\nTell me why I'm feeling lonely?\nSearch me\nFind me\nI have to know my…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Save Me+Mistaken Element
2364,"['Llegas\nComo la tempestad\nVuelan tus ropas\nRompes mi camisa\nVas directa a mi\nCasi obsesiva\nNo disimulas\nQue me necesitas\nLuego la danza del amor\nEl rito eterno\nQuejas y caricias\nEl sudor, tu y yo\ny todo gira\nYa no me hablas\nYa no me miras\nPero a mi me llega la calma\ny a ti te llega la vida\nNo me pidas más\nDéjame sonar un ato\nNo me pidas más\nAunque se que sigues temblando\nNo me pidas más\nDéjame gozar este descanso\nLlegas\nPensando solo en ti\nCuando tu quieras\nO me necesitas (O lo necesitas)\nPero sabes que\nNo puedo amarte así\nEstas muy tensa\nVas muy deprisa\nPor eso no estamos juntos\nCuando se desborda la vida\nNo me pidas más\nDéjame sonar un rato\nNo me pidas más\nAunque se que sigues temblando…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",No Me Pidas Mas+Ricky Martin
2365,"[""Every night now\nHe speaks to me\nVog Sothoth in my mind\nMust not be unleashed\nWith every restless dawn\nI'm getting weak\nOpen up and let me out\nHe whispers to me\nHaunted at night in my dreams\nWaking up to hear my screams\nClear my head must be strong\nStill I feel him gain control\nInsomnia wrack my brain\nResistance futile\nSlowly driving me insane\nI cannot recall\nHow I got this ill\nAll I feel now\nIs the need to kill\nHaunted at night in my dreams\nWaking up to hear my screams\nClear my head must be strong\nStill I feel him take control\nEvery night\nHe speaks to me\nOpen up let me…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",A Morbid Mind+Death Breath
2366,[],Gamma Limit+Audision
2367,"[""Thorn in, my side.\nAnd you live just to pull me down.\nRusted, nail I stepped on.\nThis infection.\nThorn in my side.\nYou're full,\nI think so,\nof anger.\nYou need to sit down,\nstay down.\nThe things you, want but don't get.\nIs that fair, I don't think so.\nA sure thing, you can count, on.\nA big depression.\nA thorn in my side.\nYou're full,\nI think so,\nof…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Thorn In My Side+Quicksand
2368,[],Battle of the Giants+The Pioneers
2369,[],High Road+This Is Menace
2370,[],Evil In Magaluf (5 4 3 2 1 EP)+The Oppressed
2371,"[""Step inside\nSo you step inside\nAnd you hear a sound\nFrom another room\nAir disturbed\nWith a foreign sound\nAnd you look around\nElectricity\nIt's just got to be\nYou can't be sure\n'Til you open up the door\nOpen up the door\nSteal away\nSo you steal away\nAnd the light is low\nAnd it disappears\nDay for night\nAnd…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Africa+The Knack
2372,"['Someone said the time was right each word was so sincere\nHis friends smiled and raised a glass then drank another beer\nTheir hearts were strong with feelings for they knew what they had found\nA whole new world was waiting for the men who stood their ground\nThe time was right\nThe time was right\nBut the time for truth was over\nThe time was right\nThe time was right\nBut now that time is dead and gone\nPeople cried tears of blood\nAs the young men marched away\nPrayers were heard from the crowd\n""Return them safe one day""\nBut all night long as darkness filled the sky\nThe old man\'s friend was dreaming of the day when he would die…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Time Was Right+The Partisans
2373,"[""Rendez-vous au jardin des plaisirs, rendez-vous donc\nQuel que soit l'objet de vos désirs, rendez-vous donc\nJ'annonce la couleur illico, j'me jette à l'eau\nVous et moi, nous nous ressentons, rendez-vous donc\nà l'évidence, nous nous ressemblons\nMêmes souffrances, même isolement, même désir de fusion\nTout le monde se fait séduire, comme tout le monde\nEt tout le monde prend feu, comme tout le monde\nEt tout le monde aime et souffre, comme tout le monde\nCar tout le monde finit par s'faire tej comme tout le monde\nQuelle différence cela fait, quelle différence mêmes espoirs fous, même isolement, même désir de fusion\nY a-t-il des raisons d'être fier?\nY a-t-il des raisons d'avoir honte?\nNos différences se ressemblent furieusement\nMême signalement, même désir…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Rendez-Vous Au Jardin Des Plaisirs  (Live 2004)+Ã‰tienne Daho
2374,[],East Man Sound+Augustus Pablo
2375,"[""The sun goes down and the colors are replaced\nIn the darkness I await your invisible embrace\nI lead a double life, secretive ways\nWe're following the lights but we're lost in the haze\nSun goes down and the double life begins\nSun goes down and the double life begins\nI drive through the trees to the hiss of your name\nI'll meet you in the moonlight to experience again\nNothing lasts forever, we don't need much\nTo take us to the sun is just a midnight touch\nSun goes down and the double life begins\nSun goes down and the double life begins\nThe sun goes down and the double life begins\nSun goes down and the double life begins\nIt's a one way ticket to the city of sins\nThe sun goes down and the double life begins\nI'm thinking of the night through the middle of the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sun Goes Down+The Futureheads
2376,"[""We ain't exactly your rockstars\nBut we got what we're dreaming of\nTo get to write songs\nThat might help is move on\nOr at least a contribution to what's still an artform\nSo what's your contribution?\nAnd when you've made it boss let us know\nBecause up until now all you seem to put out\nIs a badly played version of Blink meets No Doubt.\nYou've got to take risks of you wanna break through\nDon't wait to follow them them got to follow you\nI know times are hard but we can still get\nWhat we're dreaming of\nYou've got to take risks of you wanna break through\nDon't wait to follow them them got to follow you\nWe'll all lose if they move without us\nWe've just simply got to be there\nIt all sounds the same and it's…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Community Service+Capdown
2377,[],RobotSoul (Original Mix)+Moguai
2378,[],Grandfather Clock+Screaming Lights
2379,[],Mercy Seat+Daweh Congo
2380,[],The Male Gaze+The Vichy Government
2381,"[""I'm sorry, I can't answer that, I want more time to let it sink in\nI wouldn't hold your breath in fact I want more time for me to think this over\nYou've been hurt before, you can have another you can never say you know the score\nYou've been hurt before\nEvery time I see you fall I know you've been hurt before\nEvery time I see you fall, every time you fall, everytime you fall\nStupid words you said, you can take it back again\nStupid words you said, you can take them back again\nI would like to believe you, I want more time for me to sink in\nWouldn't hold your breath in fact I want more time for me to sink in, sink in\nYou've been hurt before, you can ever know that you can never say you know the score\nYou've been hurt before\nEvery time I see you…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Take It Back+China Drum
2382,"[""Après avoir posé sur tes lèvres\nUn baiser alors que tu dormais encore\nLa journée arrive\nAvec ses soucis\nMais moi, je m'en balance\nEt je vais retourner dans mon lit\nDès que le jour se lève\nJ'aime à me balader dehors\nAprès avoir posé sur tes lèvres\nUn baiser alors que tu…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Ballade Pour Un Matin+Jacques Higelin
2383,"[""Scratching at the surface now\nAnd I'm trying hard to work it out\nAnd so much has gone misunderstood\nAnd this mystery only leads to doubt\nAnd I didn't understand\nWhen you reached down to take my hand\nAnd if you have something to say\nYou better say it now\n'Cause this is what you've waited for\nA chance to even up the score\nAnd as these shadows fall on me now\nI will somehow, yeah…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Say It To Me Now+Glen Hansard
2384,[],Beyond the Wall+Kenny Garrett
2385,[],A Mis Amigos Del Norte+Los Humildes
2386,"[""I'm building a cage to chew things over,\nFar from where the rats can chew my brain.\nLosing the game and the deck's uneven,\nthe building blocks of ruin...\nI'm going insane with my eyes wide open,\nThe stage has set the tone.\nChewing the pain and it won't stop breeding,\nIt…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Art Of A Soft Landing+Antimatter
2387,"[""Tell me who cares when children die\nTell me who cares when old men cries\nWithout big hope and without a plan\nWe go\nTell me who cries when the forests die\nTell me who cries when the world gets dry\nWithout big hope and without a view\nWe die, yes we die\nI live my life, I walk the line\nI'm movin' on, yes I'm on the run\nIt's you and me\nEverything can change\nThe price is high and soon we'll pay\nAnd not so far the judgment day\nWithout big hope\nWe're running out of time\nSailing ships with unknown destiny\nSpilling oil in open sea\nWithout big hope and without a view\nWe die, yes we die\nI live my life, I walk the line\nI'm movin' on, yes I'm on the run\nIt's you and me\nEverything can change\nStop running round in circles\nGet back under control\nWe're all masters of a future\nUnder…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Everything Can Change+Gotthard
2388,[],Fire+Radiorama
2389,"[""Tell me is it true\nWhat you gives comes back to you?\nIn these advancing seas\nA mighty wave has come for me\nParadise was found\nHidden in the overground\nWhen I fell in love\nAphrodite sang it from above\nChange of heart\nOne more time with feeling everyone yeah\nNow every time that I think of you\nI think I've done it again oh no\nI think I've done it again oh no\nI think I've done it again oh no\nEasy in your skin\nBeautiful in anything\nLucky lucky me\nIt's the one thing that I'll never be\nSteady as you go\nOver by the undertow\nTo the rollin sea\nWave goodbye to what you thought of me\nChange of heart\nOne more time with feeling everyone yeah\nNow every time that I think of you\nI think I've done it again oh no\nI think I've done it again oh no\nI think I've done it again oh no\nI think…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Again+Charlotte Hatherley
2390,[],Glorious (Live Studio Session)+Mark-Anthony Abel
2391,"[""Dry your tears friend\nDon't waste time on yourself\nWe're all bound tight and saved\nAnd no one cries but the strays\nPain is the pinch, the world's fingertips\nWhen you're alone and sleeping\nSleep is a brace, it covers your face\nAnd keeps you from feeling\nDry your tears friend\nNo one thinks you make sense\nGot a long way to go\nLock it inside, repent\nWe bottle inside what keeps us alive\nIt eats at our flesh and our bones\nWhere we begin, the story's end\nOn a grave of stone\nSomedays you don't feel so strange\nOn your own making…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Shadow The Walls+Dead Confederate
2392,"[""See my friends\nRunning in circles\nWatching cars pass on the street\nMissing daylight\nOh the nightline\nCasting shadows of defeat\nYou got me looking out the shades\nWaiting up for you\nHow much longer should I wait?\nSo...\nUntil you leave\nMy eyes will turn red for a minute\nAnd I can't breathe when she goes\nShe kills me nightly\nOn my way home\nI see the moon begin to fall\nThe world it turns now\nLeaves me breathless\nSing the saddest song of all\nYou got me looking out the shades\nWaiting up for you\nHow much longer should I wait?\nSo until you leave\nMy eyes will turn red for a minute\nAnd I can't breathe when she goes\nUntil you leave I am alone\n(Until you leave I am alone)\nUntil you leave I am alone\nUntil you leave\nMy eyes…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Until You Leave+Permanent Me
2393,"[""This life's not inventing\nThe fighting in me has ceased\nWhen it looks like I'm\nGrowing\nThin\nAnd\nWeak\nPlease don't hesitate to cut the leash\nIt's only a matter of time\nBefore I inherit my bloodlines evils\nI don't think it's wise for me to get close to too many people\nMy bruises seem to be breeding\nAnd my boys becoming a landing strip for flies\nIn the mirror watching blood dry\nTrying to cut out the bags beneath my eyes\nMy skin is turning grey\nI haven't bathed in days\nPlease don't encourage me\nI'm enslaved I can't be saved.\nEnslaved I can't be saved, Enslaved I cant be saved\nEnslaved I can't be saved, Enslaved I cant be…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I'm Trying to Disappear+Blacklisted
2394,[],Hacher l'image+Egg
2395,"[""Wish I had of known\nBaby you felt this way\nNow I don't know what to do\n'Cause I'm still in love with you\nAnd after all I hav done\nCan you tell me what's\nGoin on\nI can't understand\nWhy you want to treat me so cold\nGuess I was a fool for loving you\nGuess I was a fool for thinking that you were loving me too\nShould've knew\nYou were breaking my heart in two\nFeel like I'm losing my mind\nJust a fool to think your love could be kind\nMy heart aches so, so hard to let you go\nAnd I don't know\nWhich way to go\nStanding here all alone\nWith no one to call my own\nGirl look what you've done to me\nYeah you've hurt me\nGot me living in misery\nGuess I was a fool for loving you\nGuess I was a fool for thinking you were loving me too\nShould've knew\nYou were breaking my heart in two\nAnd…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Guess I Was A Fool+Another Level
2396,"[""Well maybe you're right\nIt's just I don't like\nAll the things you're making me hear\nChrist, I knew it was you\nYou still created that mood\nMy heart still sank after all these years\nOh yeah\nI'm sorry\nI should have known\nWhere are you set\nOh yeah, there's two places set\nI hope we can't afford to take times\nThere's a lot to be said\nDid you know they sold our favourite wines\nOh yeah\nI'm sorry\nI should have known\nWell me, yeah I got hitched\nAnd yeah, we are still friends\nI don't see her often still\nI get the kids at weekends\nSo now it's time that I left…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Tea Dance+Terrorvision
2397,"[""You're softer than a cannon blast\nBut your effects much longer last\nAnd i want you just like a hole in my head\nBut i need you like a meal and a bed\nAnd you say, come on\nI'm not what you're after\nBut i know, you're not just anyone, anyone\n'Cause I'm not what you want\nNo, I'm not anyone\nBut if you needed me\nThe i could be someone\nYou're an army in a horse\nAnd you have taken me by force\nAll the freedom in this world could not resist\nThe sweet temptation of your sweet…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",What You Want+Caedmon's Call
2398,[],Poetron+Restoring Poetry in Music
2399,[],A Mighty Fortess/I Tried Him+Twinkie Clark
2400,[],Silvery-Shiny Steaming Lake+The Yips
2401,"[""It's been a long time,\nI thought I'd never see the day.\nI got caught up in myself,\nnow I'm left with memories\n(I can't believe we)\nI lost a friend\nand there's no turning back\nthere was a sickness inside your head.\nI can't pretend,\nthat you're still here [2x]\nbut you're gone!\nI miss you [4x]\nSo take my word\nThere's not a soul in this world\nThat could ever take your place\nAnd as sad it is to let you go\nI feel better that you're not in vain\nI lost a friend\nand there's no turning back\nthere was a sickness inside your head.\nI can't…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You+Janina
2402,"[""Hey baby, you go your way\nAnd Ill go mine\nBut in the meantime\nWhen we're together, touchin' each other\nAnd our bodies do what we feel\nWhen were dancin', smoochin' and swayin'\nTender love song softly playin'\nMove closer\nMove your body real close\nUntil we-ee-ee-ee\nFeel like we're really makin' love\nOoh-ooh, move closer\nMove your body real close\nUntil we feel like we're really makin' love\nSo when I say sugar-are and I whisper I love vou\nWe-e-ell I know you're gonna answer in the sweetest voice\nSayin' my pretty la-ady\nI love you too-oo-oo-oo-ooh well\nThere's much room for…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Move Closer+Phyllis Nelson
2403,"[""Well I'm dreaming 'bout a Cadillac\nAnd a girl that I used to have\nBut I know that I could never go back\nTo the day we took a photograph\nThat I'm holdin' in my hand\nI can't believe I messed it up so bad\nIf I get another chance\nI'd never waste it yeah\nI swear I'll be a better man\nAnd I'll tell you right now\nWe'll make it up next time around\nYeah!\nI'll pick you up and never put you down\nNext time around\nYeah!\nI'll lift you up and never let you down\nNow I'm thinkin' bout the good times\nAll the friends that I used to know\nAnd they always said they'd have my back\nBut now I'm flyin' solo\nAll alone again I stand\nI can't believe I messed it so bad\nIf I had another chance\nI'd never waste it yeah\nI'll try and be a better man\nAnd I'll tell you right now …\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Next Time Around+Lit
2404,"[""I'd work for you, I'd even slave for you,\nI'd be a beggar or a knave for you.\nAnd if that isn't love it'll have to do,\nUntil the real thing comes along.\nI'd gladly move the earth for you,\nTo prove my love dear and its worth for you.\nAnd if that isn't love it'll have to do,\nUntil the real thing comes along.\nWith all the words dear at my command,\nI just can't make you understand.\nI'll always love you darling, come what may,\nMy heart is yours, what more can I say.\nI'd sigh for you, I'd cry for you,\nI'd tear the stars down from the sky for…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Until The Real Thing Comes Along+Sandy Denny
2405,"[""Shine for me, misery\nDevils rapture their coils\nSuffer the fathomless end\nUntil we parche, with sermons, again\nStrangle me slowly\nEnter my palace of pain\nCover your screams\n'Cause the wind will carry all your words away\nPass me the bottle\nPass me the venomous wine\nPass me this deadly brew\nAnd I will drink and die, again\nShine for me lust and thorns\nCompromise carven in suns\nHatred of my…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Shine For Me_ Misery+Dismal Euphony
2406,[],He Moved Through the Fair+The Chieftains with Sinead O'Connor
2407,[],Sittin' On The Dock Of The Bay+Dee Clark
2408,[],I Say Nothing+Voice Of The Beehive
2409,[],The Thanks I Get+Wilco
2410,"['A veces me pierdo\nNo se donde estoy\nUn día aparezco\nEn medio del gran cañón\nTrasmigración.\nMi karma se altera\nNirvana fatal\nEl hilo se afloja cuando\nComienza mi viaje astral\nLitigio sideral\nRocas, cenizas\nCorderos a inmolar,\nRosas en cruces\nDoctrina inmortal\nClavos ardiendo\nEn busca del grial\nLlega la bestia\nSe acerca el juicio final\nIsis con velo\nIsis desafiando\nIsis de cerca\nIsis iluminando\nLas caras de Belméz\nQuisieron hablar\nLa prensa…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Isis+Alaska Y Dinarama
2411,"[""Danny says,\nThat he got caught up,\nIn all the talk of\nHow it used to be.\nAnd He says,\nI never used to mind\nThat same way of life,\nIts just you and me.\nDanny says,\nThat he's so boring now,\nSince he figured out,\nThat back in the day\nReally says,\nHow I remember this,\nAnd don't give a shit,\nAbout what you have to say.\nHe's only 19,\nBurnt out on the scene, yea.\nHe's only 19.\nDanny says,\nThat he got caught up,\nIn all the talk of\nHow it used to be.\nAnd He says,\nI never used to mind\nThat same way of life,\nIts just you and me.\nDanny says,\nThat he's so boring now,\nSince he figured out,\nThat back in the day\nReally says,\nHow I remember this,\nAnd don't give a shit,\nAbout what you have to say.\nHe's only 19,\nBurnt out on the scene, yea.\nHe's only 19.\nHe's only 19,\nBurnt out…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Danny Says+Less Than Jake
2412,[],Boxed and Warped+Metalogic
2413,[],American Dreams+Hoyt Axton
2414,"[""Get the wind in my face\nAnd the rain's in my eyes\nYes, I get the wind in my face\nAnd the rain's in my eyes\nBeen on this road so long\nI don't even know how to cry\nI've been gambling so long\nBut luck just passed on by\nYes, I've been gambling so long\nLuck just passed on by\nMy life, it don't mean much\nGuess I'm just born to die\nI'll keep walking this road\nAnd watch my life go by\nYes, I'll keep walking this road\nWatch my life go by\nI've been alone too long\nGuess I'm just born to die\nI've been alone too long\nGuess I'm just born to…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Born To Die+Keef Hartley Band
2415,"[""Sometimes when I'm down on my luck, feelin' dizzy\nMy mind reels back to those days in the city\nWhen early in the morning take a trip, it's so pretty\nI could never understand why it wasn't so grand\nI got a hankerin' for a wind wave\nI got it through and through\nI got a hankerin' for somethin' home made\nIt's got to be brand new\nEarly in the morning when the sun comes up\nI'm gonna grab a fishin' pole and a sleepin' bag roll\nHead out for the land of the dumb but the pretty\nI won't stay long but you never know\nI got a hankerin' for a wind wave\nI got it through and through\nI got a hankerin' for somethin' home made\nIt's got to be brand new\nI got a hankerin' for a wind wave\nI got it through and through\nI got a hankerin' for…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Wind Wave (Album Version)+America
