,0_x,0_y
1613,[],Life @ Life+Stefan Tretau
1614,"[""When the stars are in her eyes\nAnd the sun is in her smile\nThe only moment in a life\nThat happens the same time\nIs when a woman loves a man\nShe'll be a mother and a child\nSacrifice her days and nights\nAnd no other will exists\nShe'll put life in every kiss\nWhen a woman loves a man\nAnd you'll be amazed how when\nYou're stumbling\nShe'll fight for you\nAnd won't let you give in\nShe'll do all that she can\nWhen a woman loves a man\nA soothing breeze always blows\nSomebody understands another soul\nIt's like the planets have aligned\nEvery sentence has a rhyme\nWhen a woman loves a man\nOh, you'll be amazed how when\nYou're needing it\nShe'll fight for you\nFrom the beginning to the end\nAnd she'll do all that she can\nWhen a woman loves a man\nIt's the greatest gift of all\nKnowing that…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",After The Fall+Male Or Female
1615,[],Astronaut+G. Love
1616,[],Standly Abbot+Kitchener
1617,[],Mistaken+Feeltz & Leo feat. Aneym
1618,"['Letras\n""Sometimes I get the feeling\nI got to put it on ya\nSurprised how I lay my beat down\nSame MC off of ya corner""… Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind\nDisponible en\nDeezer\nGoogle Play Música\nArtista: Danger Mouse\nÁlbum: Twenty Six Inch\nFecha de lanzamiento: 2003\nGénero: Hip-hop/Rap']",Omega Supreme+Danger Mouse & Jemini
1619,[],Underground Zero (feat. Chase Phoenix)+Soklak
1620,[],Fujiyama Mama+Wanda Jackson
1621,[],Chopsticks Medley+Brave Combo
1622,"[""I tried to find some silence in this shallow space.\nI pushed pillows in my ears - I concealed my face.\nNo, don't you even try to catch my eye, it sits frozen in its place.\nHere it's invitation only... I'm lonely, but I'm forced to say\nThat I cannot see you now.\nYet everywhere I walk I'm crushing something\nBecause I cannot see the stairs.\nI'd share my sores with you over coffee,\nBut the queue's 1000 years...\nAnd someone stole my badge\nAnd now I've lost the right to be here or breathe the air.\nIt's not fair, but that's just the way things are.\nAnd I cannot see you now...\nBut through it all…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Ascension Day+The Tear Garden
1623,[],Jean Pierre+Marcus Miller
1624,[],Easy/Uneasy+Sola Rosa
1625,"['Sopranos: And he Shall Reign for ever and ever\nAll: And He shall Reign for ever and ever\nSopranos: And He Shall Reign for ever and ever\nAlto/Tenor: And He shall/And He Shall/ For Ever and ever\n-Musical Interlude-\nAnd the King Shall Reign Forever More, Oh\nAnd The King Shall Reign Forever More\nLead 1:\nWhen Jesus Cracks The Sky,\nThe Dead in Christ shall rise\nTo Go Back With our Savior and live again\nLead 2:\nAnd Yee who yet remain\nIn a twinkling we shall be changed to meet our Lord and Savior in the air, oh\nAnd the King Shall Reign Forever More, Oh\nAnd The King Shall Reign Forever More\nWhen the first trumpet sound, they will get up off the ground to meet him in the air\nAnd those who…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",The Lord Shall Reign+Mississippi Mass Choir
1626,[],Hustle+Paul White
1627,[],When My Dreams Come True - The Cocoanuts+The Marx Brothers
1628,[],Sometimey (Explicit)+O.G.C.
1629,"[""You better open the door before I take a hammer to the walls around it.\nI cannot let you inside my cell for fear I'll sink the ship and drag us both down.\nOur hell ends every weekend but it's all I have to believe in.\nOur hell ends every weekend but it's all I have to believe in.\nMatt makes his murderous demand: foreign films.\nI take a stand and it's all uphill from here (at least I hope so).\nKate claims she can't depend on me for anything and I agree\nIt's crystal clear. I reach for the bottle and disappear.\nOur hell ends every weekend but it's all I have to believe in.\nOur hell ends every weekend but it's all I have to believe in.\nFrank fails to see the humor in my sad attempts\nAt break dancing in every bar along Lyndel avenue.\nLiz likes to…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Better Open The Door+Motion City Soundtrack
1630,[],A strici tÃ¡nc feat. KicsiDope+Dopeman
1631,"[""The man with a hollow heart. His life was torn apart\nThus he takes devotion from the ones like you.\nHe will entwine you with illusions of love.\nHe will make you feel alive, for the first time in your life\nThe one addiction, your true affection\nHopeless hearts bleeding for his desire\nIncreasing sickness, unceasing weakness\nThis pitch black night is your compromise\nThe man with a blinded mind.\nFelt love of the cruellest kind.\nThus he drains himself affection from the ones like you.\nHe will enfold you with delusions of lust.\nHe will make you feel things\nYou've never felt before in your life.\nThe one addiction, your true affection\nHopeless hearts bleeding for his desire\nIncreasing sickness, unceasing weakness\nThis pitch black night is your compromise\nI beg…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Devour+Tacere
1632,"[""I want to thank you my friend For making me feel worthwhile Sweeter than the honey of your lips and kindness in your smile hand in hand we float across the room Explosions deep inside Cheek to cheek, there's clouds under my feet There's only you and I\nPLEASE TELL ME WHAT YOU LIKE DOES THAT FEEL NICE GIVE ME A SIGN IF YOU LOVE IT I CAN DO IT AGAIN WE'VE GOT THE REST OF THE NIGHT TO GET IT RIGHT PLEASE TELL ME WHAT YOU LIKE IF THAT FEELS NICE GIVE ME A SIGN IF YOU LOVE IT I CAN DO IT AGAIN WE'VE GOT THE REST OF OUR LIVES TO GET IT RIGHT\nLookin' back on lonely nights Searching for love again I never knew my journey began And ended with you my friend Softer than your butterfly kisses And stronger than my desire I want to thank you my friend For…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",What You Like+Darren Hayes
1633,"[""Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha, Feel Good\nSha, sha ba da, sha ba da, Feel Good\nSha, sha ba da, sha ba da, Feel Good\nSha, sha ba da, sha ba da, Feel Good\nSha, sha ba da, sha ba da, Feel Good\nSha, sha ba da, sha ba da, Feel Good\nSha, sha ba da, sha ba da, Feel Good\n(Change) Sha, sha (Change) ba da (Change), sha ba da (Change)\n(Change) Sha, sha (Change) ba da (Change), sha ba da (Change)\nCity's breaking down on a camel's back\nThey just have to go 'cause they don't know whack\nSo while you fill the streets, it's appealing to see\nYou won't get undercounted 'cause you're damned and free\nYou got a new horizon, it's ephemeral style\nA melancholy town where we never smile\nAnd all I wanna hear is the message beep\nMy dreams, they got her kissing,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Feel Good Inc (Album Version)+Gorillaz
1634,"['Ja, her kommer vi!\nPlaneten min er en maurtue\nHvem lyver og hvem tror det\nSammen er vi en og en\nJeg vil ha det sånn som på TV\nDer alle passer på seg selv\nAldri bare oppover\nHva vet jeg, henger med så lenge det varer\nGud ga mannen Amerika\nPastor, pastor - la meg kjøpe litt lys av deg\nLever så lenge du vil\nHer kommer vi!\nOooh, siste stopp Sorgenfri\nBak gardiner og blomsterpotter\nBak vegger med lyseblå tapeter på\nElsker vi hverandre ømt, hardt og aooh!\nFinn ut hvordan du liker det, ring meg å si det\nIngen har prøvd alt enda\nVi er ikke gale, og jeg elsker deg\nI tredje etasje, i Sorgenfrigate\nFor ingen slipper unna seg selv…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Sorgenfri+Dumdum Boys
1635,[],Need More Blues+Sleepy John Estes
1636,[],Navigator (Single Version)+By The Grace Of God
1637,"['Ha llegado la hora de mirar para adelante\nAgarrar el volante, de saber que ser feliz\nSólo va depender de mí,\nNunca de ti\nAhora estoy más segura que nunca\nHoy brilla el sol encima de mi nuca\nNo caeré en el juego de nadie,\nSonreiré\nMe he dado cuenta de que no sirve de nada,\nVivir todo el día engañada\nMe he dado cuenta de que no sucede nada,\nEstando todo el día enfadada\nNo he tenido tiempo de pensar ni un instante,\nHace sólo unos días era una pobre ignorante\nTodo me parecía totalmente excitante\nHa llegado la hora de mirar para adelante\nAgarrar el volante, de saber que ser…\n\n\n\n\n\n\n\nFuente: Musixmatch']",SÃ³lo Una Sonrisa+Juniper Moon
1638,[],Solamente Una Vez/Amor+Lara & Reyes
1639,"[""I can't fake another smile, because I'm too scared that it might wrinkle. and I can't afford to give you another good reason to hate me. I can't believe I'm writing this, because I could never say it to your face and I can't repress my deepest thoughts, I'm trying hard just to keep you calm...from tearing down my pictures from your walls.\nso I'll leave a note by the phone for just in case when you get home you would care to call...but you probably won't care at all. so just for the record, I'm not going to college, my words are better spent when I spit them out on stage and my clothes are better fit when I wear them slightly tighter, there's nothing you can do...\nbecause that's all I have to say to you. because these hopeless words get in…\nTraducir al español\nFuente: LyricFind""]",...And The Survey Says+One Way Letter
1640,"[""Jackie has a thing\nEven if the thing is not so hard\nShe knows right now it's all she's got\nAnd she can make it swing\nJackie has a past\nEven if she's trying to forget\nBetween the stage lights and the threat\nOh she will blow the past away\nLa la la la la\nLife is just a lonely night of sad rain\nLa la la la la\nLike a lone lost child who's on his own again\nLa la la la la\nLife is just a bitter tone with sad refrain\nGotta find a way to bear the strain\nJackie sings her pain\nUmm um umm um\nPapa was so strong\nYes he was a strong and charming man\nAnd Jackie did not understand\nWhy you could feel so wrong\nAt the paradise\nEven if the pay is not so great\nAnd jackie has to work till late\nBy night she sings her pain away\nLa la la la la…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Jackie+Bossa Nostra
1641,"[""It won't be long yeah, yeah, yeah\nIt won't be long yeah, yeah, yeah\nIt won't be long yeah, till I belong to you\nEvery night when everybody has fun\nHere am I sitting all on my own\nIt won't be long yeah, yeah, yeah\nIt won't be long yeah, yeah, yeah\nIt won't be long yeah, till I belong to you\nSince you left me, I'm so alone\nNow you're coming, you're coming on home\nI'll be good like I know I should\nYou're coming home, you're coming home\nEvery night the tears come down from my eyes\nEvery day I've done nothing but cry\nIt won't be long yeah, yeah, yeah\nIt won't be long yeah, yeah, yeah\nIt won't be long yeah, till I belong to you\nWell since you left me, I'm so alone\nNow you're…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",It Won't Be Long+Evan Rachel Wood
1642,[],Look again+The Draymin
1643,[],What You Gonna Do+Big Shug
1644,"[""Hey man you know I'm really okay\nThe gun in my hand will tell you the same\nBut when I'm in my car\nDon't give me no crap\n'Cause the slightest thing and I just might snap\nWhen I go driving I stay in my lane\nBut getting cut off makes me insane\nI open the glove box\nReach inside\nI'm gonna wreck this fucker's ride\nI guess I got a bad habit\nAnd it ain't goin' away Yeah\nWell they say the road's a dangerous place\nIf you flip me off I'm the danger you'll face\nYou drive on my ass\nYou're foot's on the gas\nAnd your next breath is…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Your Dirty Habit+Your Dirty Habit
1645,"[""Ladies and gentlemen, open up your eyes and ears\nAnd listen up, listen up\nCalling all cars, calling all cars, calling all cars\nLet&#146;'s put an end to the charade\nShow me what you'&#146;re living for\nYou think it&#146;'s obvious, you&#146;'re so obvious\nI spit my teeth out on the floor\nDon&#146;'t tell me, I don'&#146;t want to know\nI breathe revenge tonight, it never tasted to sweet\nAnd, baby, if I choke things down for a second\nThen maybe I can starve this tragedy\nDon'&#146;t tell me, I don'&#146;t want to know\nSo get your story straight\nI can think of one reason for you to call home tonight\nIf I had my way you would find out the hard way\nCausing trouble is my business and the business is good\nSo now I&#146;'m calling all cars, calling all cars,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Prepare To Be Digitally Manipulate+Four Year Strong
1646,[],Punch -Drunk- (Leatherface)+Leatherface and Hot Water Music
1647,"[""What was it you once said\nThat there would be things in life that couldn't be\nNot for a second did I believe you\nNot for a minute did I believe that\nWithin your need you lie alone\nThis empty space you call your home\nIf you just let me in, I wouldn't let you break down\nI'm breakin' down\nAs if you thought the rain could wash away the day\nAnd could heal you\nNot for a second did I believe it\nNot for a minute did I believe that\nWithin your need you lie alone\nThis empty space you call your home\nIf you just let me in, I wouldn't let you break down\n'Cause I'm breakin' down\nIf you just let me in, I wouldn't let you break down\n'Cause I'm breakin' down, I'm breakin' down, I'm breakin' down\nWhat was it you once said\nThat…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Breakin' Down (LP Version)+Skid Row
1648,[],Fragile+Chiens De Paille
1649,"[""Once upon a time there was a tavern\nWhere we used to raise a glass or two\nRemember how we laughed away the hours\nAnd think of all the great things we would do\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nFor we were young and sure to have our way\nLa la la la la la\nLa la la la la la\nLa la la la La la la la la la\nThen the busy years went rushing by us\nWe lost our starry notions on the way\nIf by chance I'd see you in the tavern\nWe'd smile at one another and we'd say\nThose were the days my friend\nWe thought they'd never end\nWe'd sing and dance forever and a day\nWe'd live the life we choose\nWe'd fight and never lose\nThose were the days, oh yes those were the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Which Side Am I+D.Y.S.
1650,"[""I was driving through Georgia in late July\nOn a day hot enough to make the Devil sigh\nI saw a homemade sign written in red\nRind County Watermelon Festival Ahead\nWell, I wasn't in a hurry so I slowed down\nTook a two lane road to a one horse town\nThere was a party going on when I got there\nI heard a welcome speech from a small town mayor\nHe said we got a hundred gallons of sweet red wine\nMade from the biggest watermelons on the vine\nHelp yourself to some but obey the law\nIf you drink don't drive do the watermelon crawl\nWhen the band started playing the watermelon queen said\nLet me show you something that you ain't never seen\nShe grabbed me by the arm said come on let's go\nShe dipped down spun around and doe-see-doed\nShe rocked back on her heels dropped down…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Watermelon Crawl+Tracy Byrd
1651,"[""No one to hold, no place to lie\nI know we're all alone and still\nYou come to brush this gray aside\nI know, I know, it's fate I feel\nYou answer to our hungry eyes\nI hope, I hope this must be real\nWe need you now, we need to heal\nOh no, oh no, oh God, where'd you go?\nYou give us love, we have to hide\nI know, I know, it's shades of gray\nYou give us hope and give us strife\nI know, I know, this price we pay\nYou tell me no, you ask me why\nI know, I know, your patient ways\nYou wait until we see the light\nOh no, oh no, oh God, where'd you go?\nOh, God\nAnd tell us how to feel inside\nNo lies, no lies, no lies\nAnd let me look upon that sign\nWith eyes, with eyes, with eyes\nAnd tell me how you wear that crown\nOf right, of right, of right\nYou lift us up then let us down\nWe die,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",God?+The Dodos
1652,"['Disponible en\nSpotify\nDeezer\nGoogle Play Música\nArtistas: James Fagan, Nancy Kerr\nÁlbum: Between the Dark and Light\nFecha de lanzamiento: 2002\nGénero: Folk\nOtras personas también buscan: Dance to Your Daddy, The Waters of the Clyde, Lovers of Us All']",The Outside Track+Nancy Kerr & James Fagan
1653,[],Star Memories+Erik Berglund
1654,"['Up early in the morn, all night, had no sleep\nTired as hell, but broke as glass on the street\nStomach crazy whylin, I ain\'t had no grub\nShould I mug? (nah) So I jump my ass in the tub\nBounce in, bounce out, I get dressed and like break out\nCan\'t be lackadaisy, cause life\'s really crazy\nWithout the green papes, you don\'t exist, it\'s amazin\'\nSo I do what I gotta, yo check it\n(""Me and you Ty we gonna make some cash""\nPut on my old sneakers, my ripped up jacket\nand my dirty Lee\'s, cause the shits be saggin\'\ndown to my knees if I let em\nbut not from dollar bills, but I\'m about to go and get em\nAiyyo, find me a spot to post up and try to come up\nwith my lil pail, it\'s not lookin\' swell\nSince seven this morn\', yo eight hours done passed\nIt\'s sad, I need to make…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Make Some Cash+Capital Tax
1655,"[""On behalf of unknown heroes\nAnd the priest said to Solon\nSolon, you Greeks are but children\nIn those days the Atlantic was navigable\nAnd there was an island in front of the Pillars of Hercules\nThat sank in a single day and night of rain\nIn Bimini there's a temple that is rising from the sea\nIn Iberia the language of the Basques a mystery\nThe Tiahuanaco ruins, a secret closed to men\nCanary Island legends, and don't forget Stonehenge\nAtlantis calling\nAtlantis calling\nAtlantis calling\nThere's legends of the Flood with every race around the world\nThe waters of the same that keep Atlantis covered still\nOn both sides of the ocean there were many things alike\nPyramids, sarcophagi, the customs and the rites\nEgyptians spoke about it to Greeks who did believe\nOf…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Atlantis Calling+Flash And The Pan
1656,[],Goin' To Hell+Rev. A.W. Nix
1657,"[""I don't mind spending some time\nJust hanging here with you\n'Cause I don't find\nToo many guys\nThat treat me like you do\nThose other guys\nThey wanna take me for a ride\nBut when I walk, they talk is suicide\nSome people never get beyond their stupid pride\nBut you can see the real me inside\nAnd I'm satisfied\nOh no, oh\nEven though the gods are crazy\nEven though the stars are blind\nIf you show me real love, baby\nI'll show you mine\nI can make it nice or naughty\nBe the devil and angel, too\nGot a heart and soul and body\nLet's see what this love can do\nMaybe I'm perfect for you\nI could be your confidante\nJust one of your girlfriends\nBut I know that's not what you want\nIf tomorrow, the world ends\nWhy shouldn't we be with\nThe one we really love?\nNow tell me, who have you been…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Stars Are Blind (Tracy Does Paris Club Mix)+Paris Hilton
1658,[],The Shocker (feat. Master P)+Silkk The Shocker Featuring Master P
1659,"['Alto el sol quieto el mar ha sonado el ángel luz\nUn silencio total y no sale el autobús\nUn suspiro que presagia el final\nEs la calma que precede a la tempestad\nEl ojo que todo lo ve los peces caen del mar\nLos muertos volverán\nEs el fin del mundo nada más\nEs el día del juicio final, final, final\nEl calor te helará y la nieve quemará\nUna cabra cantó preguntó la dirección\nUn suspiro que presagia el final\nEs la calma que precede a la tempestad\nEl ojo que todo lo ve los peces caen del mar\nLos muertos volverán\nEs el fin del mundo nada más\nEs el día…\n\n\n\n\n\n\n\nFuente: Musixmatch']",El Fin Del Mundo+Alaska Y Dinarama
1660,[],Ego+Die Skeptiker
1661,"[""I'm putting on my blinders.\nI'm walking straight to me.\nI'm following my carrot.\nIt's plenty hard to reach.\nKeep your foot out of my door.\nI don't want you on my floor.\nYeah,\nTake it from the source.\nYeah,\nIt's killing my softcore.\nI'm dressed in my best soul.\nYou drag it through the mud.\nI'd like to keep my skin on.\nIt's holding in my blood.\nOpen wounds that never heal.\nYou're the flies and I'm the meal.\nDon't listen.\nIt's not the truth just because it glistens.\nIt's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Softcore+Jawbreaker
1662,"[""She's a slippery one with a staple gun\nShe's a slippery one with a staple gun\nShe's a mean one with a glue gun\nShe's a mean one with a glue gun\nWe're all related\nDon't mean to bring you down\nWe're all related\nShe's a meat hook and she'll hang you up\nShe's a meat hook and she'll hang you up\nShe's…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Meathook+Tracy Bonham
1663,[],If Love Were All+Maria Friedman
1664,"[""Girl, I heard you're getting married\nHeard you're getting married, this time you're really sure\nAnd this is the end, they say you really mean it\nThis guy's the one that makes you feel so safe\nSo sane and so secure\nAnd baby, if he loves you more than me\nMaybe it's the best thing\nMaybe it's the best thing for you\nBut it's the worst that could happen to me\nI'll never get married, never get married\nYou know that's not my scene\nBut a girl like you needs to be married\nI've known all along you couldn't live forever in between\nAnd baby, if he loves you more than me\nMaybe it's the best thing\nMaybe it's the best thing for you\nBut it's the worst that could happen to me\nAnd girl, I don't really blame you\nFor having a dream of your own\nHey girl, I don't really blame you\nA…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",The Worst That Could Happen+Jimmy Webb
1665,[],Slap The Back+Cobblestone Jazz
1666,[],So Much Confusion+Galliano
1667,[],Run Me Down (Instrumental)+The Higsons
1668,[],Saturn Girl (Remastered Album Version)+PAULA COLE
1669,"[""You were packed and ready to go\nTo your sister's\nBack in Ohio\nI knew you'd made up your mind\nI couldn't stop you\nAnd you didn't want me to try\nThe door was open\nI watched you go\nAnd I knew it was over\nBut I didn't know\nIt could be that easy\nTo walk away\nIt could be that easy\nTo make a change\nIf the heart is willin'\nTo start all over again\nIt was hard to believe\nBut you showed me\nIt could be that easy\nThree weeks of bein' alone\nHas left me seeing\nWhat I should've seen all along\nYour love means so much more\nThan I ever told you\nThan I ever showed you before\nNow the car is running\nAnd there's a sign out on the lawn\nI'm packed and ready\nTo give up everything I own\nIt could be that easy\nTo walk away\nIt could be that easy\nTo make a change\nIf…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",It Could Be That Easy+Collin Raye
1670,[],Time Of The Preacher+Edwyn Collins
1671,"[""So now you're late, but that's OK\nDon't worry baby 'cause you're going to come today\nAnd she's on her way, hope she's on her way\nDirty waterfalls and the taste of your body\nAssaulting me! She said watch me waiting\nShow me bad things, girl we're doing wrong\nDo it! Do it!\nShocking bad things I want to do it right\nDays after days I'm acting on aids\nAnd if the condom doesn't break, well that's OK\nAnd she's on her way, hope she's on her way\nDirty waterfalls and the taste of your body\nAssaulting me ! She said watch me waiting\nDumb and waiting girl because I'm really alone\nDumb and ready girl because I'm really in love\nCome on baby come out of your mind\nBury all your secrets with me, come on baby\nLet's hide in a…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Dirty Waterfalls+Stuck In The Sound
1672,"[""I met a guy in a west coast town, had four walls to bring him down.\nAnd he sometimes speaks of you, the way that you want him to.\nLate at night he'd reminisce, over the lips he used to kiss.\nAnd his hand upon your hip, why don't you send him a line.\nCause I'm almost certain, That he's going crazy.\nFor two seconds of your love.\nTwo seconds of your love, Is all I need from you.\nTwo seconds of your time, that's enough to say we're through.\nTwo beats of your heart, enough to know we'll never part.\nTwo seconds of your love, that's all I ever want.\nI never thought that he'd go that far, lost his job and he stole a car.\nAnd he's running back to you, the way you'd want him to.\nLate at night I reminisce, over the lips I used to kiss.\nAnd your hand upon my wrist,…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Two Seconds+Laura Cantrell
1673,[],Devil's Broom *DO NOT USE*+Joseph Arthur
1674,"[""I'll carry it out.\nYour will it will be Done.\nBathe my feet amongst the Wicked.\nWashing my mind in you alone.\nInjecting... my soul with red words.\nBuilding a…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Catharsis+Luti-kriss
1675,[],I Can't Wait+Sleepy Brown featuring Outkast
1676,[],House Full Of Women And Airport Security (Jeff Dunham)+Jeff Dunham
1677,"['Disponible en\nGoogle Play Música\nArtistas: John Selway, Dave Turov\nÁlbum: Jazz Hands\nFecha de lanzamiento: 2009\nGénero: Dance/Música electrónica']",Laying Low+John Selway & Dave Turov
1678,"['Sabe o que eu queria agora,\nMeu bem?\nSair, chegar lá fora\nE encontrar alguém\nQue não me dissesse nada\nNão me perguntasse nada\nTambém\nQue me oferecesse um colo,\nUm ombro\nOnde eu desaguasse\nTodo o desengano\nMas a vida anda louca\nAs pessoas andam tristes\nMeus amigos\nSão amigos de ninguém\nSabe o que eu mais quero agora,\nMeu amor?\nMorar no interior do meu interior\nPra entender por que se agridem\nSe empurram pra um abismo\nSe debatem,\nSe combatem,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Onde Deus Possa Me Ouvir+Leila Pinheiro
1679,"[""Another heartache for me\nAnother thorn in my side\nAnother warning, another warning\nRemember Russia (children)\nRemember Russia (dying)\nRemember Russia (children)\nRemember Russia (dying)\nAnother stain on humanity\nAnother scar we can't heal\nAnother warning, another warning\nRemember Russia (children)\nRemember Russia (dying)\nRemember Russia (children)\nRemember Russia (dying)\nAnd damn those satellites to hell\nAnother waste of brain\nAnd now they've poisoned\nThey've poisoned our rain\nAnother warning, another warning\nRemember Russia…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Remember Russia+Fischer-Z
1680,[],The Hot Blind Earth+Rock Plaza Central
1681,"[""We hit the road\nWe had ten hours left on our drive\nLevel of sanity going out the window\nWho knows what lays ahead\nAnd all I see is the endless headlights flying away\nYou're sick of me\nI'm sick of you\nThis one through\nTo turn around to walk away\nYou'll be leaving\nBut I'll be here to stay\nOne way to go\nThe direction undetermined\nRand mcnally goes flying out the window\nWith empty bottles and broken spirits\nThe endless headlights are flying away\nWhen I was younger\nI leapt at the chance\nNow that I'm older I wonder\nIf I…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Booze Cruise+Mad Caddies
1682,[],Mi Pequena Estrella (Little Star)+Solas
1683,"[""I saw something\nSitting on your bed\nI saw something\nTouching your head\nIn the room\nWhere you sleep\nIn the room\nWhere you sleep\nWhere you sleep\nYou better run\nYou better run\nYou better hide\nYou better hide\nYou better run\nI saw something\nSitting on your bed\nI saw something\nTouching your head\nIn the room\nWhere you sleep\nIn the room\nWhere you sleep\nWhere you sleep\nWhere you sleep\nWhere you sleep\nYou better run\nYou better run\nYou better hide\nYou better hide\nYou better run\n(There's something in the shadows\nIn the corner of your room\nA dark heart is…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",In The Room Where You Sleep+Dead Man's Bones
1684,"[""Satanée pleine lune rousse triangle des Bermudes\nJ'fais rimer latitude solitude et incertitude\nEntre deux surprises parties tu m'as surpris t'es partie\nSeul je suffoque dans cette jungle ça m'rend dingue t'es partie\nJ'fais un voeu le feu d'un duel au soleil\nJe rêve d'un duel avec toi\nPrise au piège tu te rendras\nProvoc et duel avec toi\nL'horizon s'éclaircit sublime le soleil s'est levé\nDans le rôle du rebelle des sables enfin tu apparais\nDéfiant toutes tes attitudes dans les dunes caché\nJe n'te laisserai aucune chance pas de chance\nJ'fais un voeu le feu d'un duel au soleil\nJe rêve d'un duel avec toi\nEn haut d'la falaise tu viendras\nProvoc et duel avec toi\nMe donner la fièvre au soleil\nEn haut de la falaise rebelle\nJe veux un duel avec toi\nDuel au soleil…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Duel Au Soleil (Live 2001)+Ã‰tienne Daho
