,0_x,0_y
3245,[],Railroad Bill+John Jackson
3246,"[""I feel no hate\nI feel no love\nIt doesn't affect me\nWhat's the matter with me\nInside every thin man\nThere's a fat ugly man\nTrying to get out\nTrying to get out\nI'm not like that\nI can't be like that\nI was a bit like that\nWell I'm like that\nGetting into marches\nGetting into flags\nGetting into medals\nGoing out and doing\nA bit of…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I'm Not Like That+TC Matic
3247,"[""Looking through the hole all seems to be smaller\nThere're cars and toys that I will never have\nOut of this door there are kids but here I'm the only one\nLooking through the hole it seems they were wondering\nAll things I'm asking myself every time\nA house is a home and I'd like to be there all the time\nLooking through the hole all seems to be smaller\nThere're cars and toys that I will never have\nOut of this door there are…\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Looking Through The Hole+Deluxe
3248,[],The Birds+Mississippi Mass Choir
3249,"[""You ask me if there'll come a time\nWhen I grow tired of you\nNever my love\nNever my love\nYou wonder if this heart of mine\nWill lose its desire for you\nNever my love\nNever my love\nWhat makes you think love will end\nWhen you know that my whole life depends\nOn you (on you)\nNever my love\nNever my love\nYou say you fear I'll change my mind\nAnd I…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Never My Love+The Association
3250,[],Jazzmatic+Giovanni Allevi
3251,"['Letras\nYour turnin\' me on\nYour turnin\' me on\nIf so attracted\nCould this be wrong … Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtista: Nina Sky\nÁlbum: Nina Sky\nFecha de lanzamiento: 2004\nGénero: Reggaeton\nProductores: Luis Diaz; Disco D; Supa Dups; M. ""Khan"" Chin\nNominaciones: Premio Soul Train Music a Mejor Single de R&B/Soul, Grupo, Banda o Dúo']",Turnin' Me On (black Chiney Remix)+Nina Sky & Cham
3252,"[""I didn't understand the things you're going through\nI never understood I really never knew\nCarry on, carry on\nThe sun will always shine\ncarry on, carry on\nWe'll have a glass of wine\nor a cigarette\nTake destiny by the hand and lead it far away\ntake it to another land we…\n\n\n\nTraducir al español\nFuente: LyricFind""]",Carry On+The Cranberries
3253,[],Show Me The Way To Go Home+Bad Manners
3254,[],Satisfaction (Gangstarr Remix)+Wendy & Lisa
3255,[],Dos Hojas Sin Rumbo+Los Pumas Del Norte
3256,[],Take A Little Less+Susan Aglukark
3257,[],Better Than Ever+Kevin Toney
3258,"[""That summer I did nothing\nJust sleeping, thinking and hanging around\nLeft the dark streets of September\nAs the air was cooling down\nWoah yeah it was cooling down\nI need the sunshine in the morning\nI'm heading for the open road\nSunshine in the morning\nLord you gotta let it flow\nYeah yeah yeah\nEver since I lost her\nSeems the more I learn, the less I know\nEveryday I think about her\nBut if I look back I'm gonna turn to stone\nTo stone, woah yeah gonna turn to stone\nI need the sunshine in the morning\nI'm heading for the open road\nSunshine in the morning\nLord you gotta let it flow\nI need the sunshine in the morning\nYeah I gotta feel its glow\nSunshine in the morning\nLord you gotta let it flow\nI'm heading for the open road\nI'm heading for the open road\nI'm heading for the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Orpheus+Ash
3259,[],Indication of Black+Trium Se
3260,[],Heroes of Yonder+Firetop Mountain
3261,"[""Whaa, have love\nWhoa baby, will travel\nUh-huh, uh-huh, have love\nWhoa baby, will travel\nI said If you need lovin'\nThen mmm-hmm, I'll travel\nWell, I travel from Maine to Mexico\nJust to find a little girl that'll love me so\nNo matter where, no matter where I'll be\nI'm lookin' for a woman that'll satisfy me\nHave love\nWhoa babe, I will travel\nI say, yeah-yeah, have love\nWhoa babe, I will travel\nI said If you need lovin'\nThen mmm-hmm, I'll travel\nWhaaa!\nHave love\nWhoa babe, I will travel\nOh hey, a-hey, have love\nPretty baby, will travel\nI said If you need lovin'\nThen mmm-hmm, I'll travel\nWell, I might take a boat, or I'll take a plane\nI might hitchhike, or jump a railroad…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Have Love_ Will Travel+The Sonics
3262,"[""My love, I am the speed of sound\nI left them motherless, fatherless\nTheir souls they hang inside-out from their mouths\nBut it's never enough\nI want you\nCarved your name across three counties\nGround it in with bloody hides\nTheir broken necks will line the ditch\n'Til you stop it, stop it\nStop this madness\nI want you\nI have waited with a glacier's patience\nSmashed every transformer with every trailer\n'Til nothing was standing\n65 miles wide\nStill you are nowhere\nStill you are nowhere\nNowhere in sight\nCome out to meet me\nRun out to meet me\nCome in to the light\nClimb the boxcars to the engine through the smoke into the sky\nYour rails have always outrun mine\nSo I pick them up and crash them down\nIn a moment close to now\n'Cause I miss, I miss, I miss, I miss, I miss\nI miss…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",This Tornado Loves You+Neko Case
3263,[],Tamika+Yowie
3264,[],A Garden Of Peace+Lonnie Liston Smith
3265,[],Quiet Dawn+Nostalgia 77
3266,[],Got 2 Have U (Album Version)+Color Me Badd
3267,"[""Ease up a little bit\nCause I want to want you\nIf all of the money's spent\nWell that's fine to got you\nBy my side let's go for a long ride\nIn my car I'll drive you to my star\nOut in space won't matter\nWhere we are\nHey Hey yeah\nA celebration\nAbout time\nA generation out of line yeah\nThe revolution's in everyone\nBlame the Gun\nBlame the Gun\nEase up a little bit\nCause I have to have you\nDrink up a little bit\nIf your mine I'll find you\nBy my side let's go for a long ride\nIn my car I'll drive you to my star\nOut in space won't matter\nWhere we are\nHey Hey yeah\nA celebration\nAbout time\nA generation out of line yeah…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",99%+Deadline
3268,"['Kubánska cigara, žiariaca, temná\nVoňavá priateľka, silná a jemná\nKráľovná večera určená pre mňa\nŠúlaná na čiernych a dlhých stehnách\nVšetky sú rovnaké, každá je iná\nCohiba, Partagas, hodvábna slina\nSpoločne stúpame po schodoch z dymu\nDo pekla do raja tam kde nás príjmu\nVždy keď dohára\nSkvelá cigara\nPlatím\nJe to malý pohreb\nČloveku je smutno\nZa tým\nKeď mu bolo dobre\nJe nenormálna pohoda\nCigary idú do neba\nRaz prídeme tam za nimi\nNašťastie ešte netreba\nJe nenormálna pohoda\nCigary idú do neba...\nJe nenormálna pohoda\nCigary idú do neba...\nVždy keď dohára\nSkvelá cigara\nPlatím\nJe to malý pohreb\nČloveku je smutno\nZa tým\nKeď mu…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Cigary Idu Do Neba+Elan
3269,[],Memories+Bobby Taylor
3270,"[""I don't have any money\nAll out of nickels and dimes\nRidin' around in the subway\nJust like a sign of these times\nBut it's fine down the line\nAt the end of the tunnel\nShines a light I call Sally\nAnd Sally tells me she's mine\nAny time\nSubway to Sally\nRidin' from station to station\nSally's my destination\nKeep your slow boat to China\nYour…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Down The Line+Subway To Sally
3271,[],Viva Viva L'olio D'oliva+Renato Figoli
3272,[],El Velo de la Verdad+Sol D' Menta
3273,[],Do You Hear What I Hear+The Gatlin Brothers
3274,[],Different Air+Living In A Box
3275,"['Hey, you the blind man\nTell me, tell me what to (you?) see\nYeah\nHey, you the blind man\nTell me, tell me what to see\nOh\nNothing, nothing wrong outside\nWith what you want to see\nOh\nI was struck by the blind man\n? (inside)\nYeah yeah yeah\nOh oh oh\nI was struck down by the blind man\n? (inside)\nYeah yea yeah\nHe died completely empty\nOn a one way suicide\nHe died completely empty\nOh, In a one way suicide\nHey, you the…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Blind Man+Mountain
3276,[],Balle Balle (Jus Bhangra)+XLNC
3277,[],Young And Old+Gregor Samsa
3278,"[""I've tried so many times to leave this place, this town,\nMy life these streets are a map of my past, tomorrow\nThey'll tell me about last night\nThere's no odd news if there's any news at all, this place is boring,\nThis place sucks, this place is home, I've walked these streets 18 years,\nMy whole life, I know their names like mine, and I hate tonight\nWhere should we go from here, where will be next year, this city is changing\nBut it's all the same, we've been here, done that, seen this, and trashed that\nI can't take another day, I hate tonight I say this seven nights a week\nI hate tonight, I hate this fucking town, everywhere I go and everything I see\nI try to shrug it away, I try to sleep it away, I try to drink it away\nI want to keep…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",This Town+Deviates
3279,"[""I want somebody here to tell me why,\nThere's always smoke up in the sky.\nPlease don't make me want to cry,\nDetail has not been seen.\nSummer trees should all be green,\nPlain and green as they have been,\nSun don't ever change the scene,\nPlease never let them die.\nWhat do you want? [Repeat: x4]\nSounds which soar above my ears,\nWill naturally precede in years,\nThey only cause a flood of tears,\nI want to turn and run.\nDon't need someone to make my fun,\nOnly need to see the sun,\nI will not go and cause harm,\nI cannot think that way.\nWhat do you want? [Repeat: x4]\nSit spellbound by a…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",What Do You Want+The Yardbirds
3280,[],Bounty Island+Black Pearl
3281,[],Lose Control+Dexplicit Feat. Nana
3282,"[""Winter displayed in a snow white haze\nFires burning brightly in the night\nTragedy and mystery\nOpen your mind and you will see\nFrom waterfalls I hear romantic calls\nFeather in a ray of sunlight\nTragedy and mystery\nOpen your mind and you will see\nYour world is changing though you cannot see\nAnd there's no room for secrecy\nYour world is changing faster everyday\nAnd there's no truth in what they say\nTwo by two\nMy heaven made blue\nLife in a world of love and truth…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Tragedy And Mystery+China Crisis
3283,[],Forest (French Version)+Bran Van 3000
3284,[],Bounty Killer III [Where's The Gold] (Single Version)+Depth Charge
3285,"[""Do you really wanna feel my flow\nOh oh oh\nYou know its the only way to go\nSo get with the show Are you the kinda guy who's got that flare\nYeah\nGet your groove on\nGet a move on\nWhoa whoa yeah\nTouch my fire can you feel the heat,\nMy crazy rhythm's gonna knock you off your feet,\nCome on and touch my fire why don't you break away,\nBurn all your troubles say goodbye to yesterday\nAre you easy come and easy go whoaa\nCome on let the music grab ya\nFrom your head to your toes\nNo need to rush\nTake it nice and slow feel that beat\nGet your groove on\nGet a move on whoa yeah\nCome with me I'll take you there\nTouch my fire\nTouch my fire can you feel the heat\nMy crazy rhythm's gonna knock you off your feet,\nCome on and touch my fire why don't you breakaway\nBurn all your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Touch My Fire+Javine
3286,"['Leaning out of the window\nBreathing, my eyes wide open\nEmbracing this shaft of light\nFeeling Frightened, timorously waiting\nHoping, for my rebirth to come\nStriding for that open door\nBlack is the light, that sticks to my retina\nBlack is the light, that whispers of hope\nBlack is the light that haunts me\nAnother dawn, another stroke\nThe searing pain prevails\nDas Schwartze Licht\nEs nimmt mir die kraft\nEs nimmit mir die hoffnung\nOhne furcht in das nichts hinein\nI open my eyes, feeling the…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Pitch Black+Callenish Circle
3287,[],How Can I Tell You+Gabriella Cilmi
3288,[],Control Panel 2+Locked In A Vacancy
3289,['Kuolemalla on monet kasvot\nEivät vain ne\nJotka näyttävät katsovan\nVain sinua sinua sinua\nYksi niistä linkuttaa\nJo tuolla talon takana\nSen kalmantuoksu leviää\nOn lommoposki voimissaan\nVihtahousu viikatteellaan\nRaivaa tietä tuonelaan\nNarisevin lonkkaluin\nSe mairittelee manalaan\nToinen tulee nauraen\nJa lisää vaatien\nSeurakunnalle se tarjoo\nBhang-lasi kierroksen\nTanssii soittaa laulaa\nVetää välistä viitosen\nJa palaa palaa palamistaan takaisin\nPalaa palaa palamistaan takaisin\nKuolemalla on monet kasvot...\nKolmannella selässään\nOn pienet siiven tyngät nää\nNaamakin on valkoinen\nJa verinen kaapu kavaltajalla\nYksi heistä perkeleistä\nPani paskaa pöksyihini\nEräs tuolla vilkuttaa\nJa…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Kuolemalla on monet kasvot+Ismo Alanko
3290,[],The Firebird/Apparition de L'Oiseau de Feu+Columbia Symphony Orchestra;Igor Stravinsky
3291,[],El Jardin+Teodoro Reyes
3292,[],Scapegoats+Christy Moore
3293,[],Monkey Junction+Weedeater
3294,[],The Girl's Distracted (First Version)+Saturday Looks Good To Me
3295,[],Exterior Beaten: Bluntly_ Clumpy_ Stumpy+Nautical Almanac
3296,[],Keep On Loving You+Black Mighty Wax
3297,[],Popurri Tomas Mendez+Mariachi Sol De Mexico
3298,[],Bulldog (Album Version)+The Challengers
3299,[],Backstage+Samajona
3300,[],Carrying The Gold+The Harvey Girls
3301,"[""Drive my truck midway to the motorway station\nFair-lane cruiser coming up on the left hand side\nHeadlights shining, driving rain on the window frame\nLittle young lady stardust hitching a ride\nAnd it's two four six eight, never too late\nMe and my radio trucking on through the night\nThree five seven nine, on a little white line\nMotorway sun coming up with the morning light.\nWhizz-kid sitting pretty on your two wheels stallion\nThis old ten ton lorry got a bead on you\nAin't no use setting up with a bad companion\nAin't nobody got the better of you know who.\nAnd it's two four six eight, never too late\nMe and my radio trucking on through the night\nThree five seven nine, on a little white line\nMotorway sun coming up with the morning light.\nWell, there ain't no…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",2-4-6-8 Motorway+THE TOM ROBINSON BAND
3302,"['No sé si pensar si eres el ángel que cuida mi camino\nNo sé si pensar si merezco todo este cariño\nQue has visto en mi? que me regalas tu verdad\nY tu cielo, que en esta vida ya no quiero otros besos\nY cada día tú me das tu total\nTe quiero pensar quiero sentirte siempre muy cerca de mi\nY quiero pensar que eres la suerte que me arropa del frió.\nQue has visto en mi?que me regalas tu verdad\nY tu cielo que en esta vida ya no quiero otros besos\nY cada dic tú me das tu total\nY pienso que si no existes yo me muero\nQue en mi cabeza había un sueño\nY que se a echo realidad!\nY quiero contarle al mundo entero\nQue tu vida es lo que quiero, y que tú eres mi mitad\nMe quiero morir si veo tristeza en tu sonrisa niña\nDependo de ti, si estas mal, puede que nunca…\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",La Suerte De Mi Vida+El Canto del Loco
3303,[],World Domination (Featuring Spontaneous)+Declaime
3304,"[""I was lost and I was blind\nI was begging for a sign\nThat someone\nSomewhere heard me\nAs You whispered in the wind\nAnd You shouted in the waves\nThat You heard me\nThat You loved me\nAnd I could finally\nStop resisting\nYou're Everything I ever wanted\nAnd never knew I needed\nYou're Everywhere I ever go\nI can't hide from Your Love anymore\nI begin to drop my guard\nFaithful as the Morning…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Can't Hide From Your Love+Aaron Shust
3305,[],Joy And Pain+Danny Byrd Featuring ReDD
3306,[],Don't Trip (Explicit Album Version)+Trina
3307,[],Skip Off School+The Pop Rivets
3308,"[""A thousand violins will play it for you\nWhile you sit and roll your deep blue eyes\nA thousand to win, a thousand you lose\nBut I'll be your consolation prize\nAll you do is sigh\nI wore my frings like Roger McGuinn's\nI was hoping to impress\nSo frightfully camp, it made you laugh\nTomorrow I'll buy myself a dress\nHow ludicrous\nI don't mean to pry but…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Consolation Prize+Orange Juice
3309,[],In the Presence of Thorns+Unwed Sailor
3310,[],Ninja+Ninjaman
3311,"[""Über Paris nach Madrid\nWetterbericht, fährst du air cargo mit?\nIch meine, yah know I mean, ah, John?\nUpdown, middletown, dann downtown\nTo get the best sales around in town you have to work it out\nWir haben nichts und haben viel, wir kennen unser Spiel\nHatten dies, hatten jenes, hatten schönes jenes\nWeg von Amsterdam\nYou don't speak german, no, du verstehst mich nicht\nIch hab' genug von mir, kenne mein Gesicht, ich will dich\nDu bist so schön wie nie\nUnd bis ans Ende aller Tage\nSind wir so hoch wie nie\nDu bist die Antwort jeder\nJive talkin' now\nVia Roma-Francoforte apple big and red\nNew York, New York, the only place where they say hey\nYou won't believe it I just wanna\nUpdown, middledown, dann downtown\nMake sure to know the baddest place around, listen\nAndy…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Hoch wie nie+Falco
3312,[],Empire State (Album Version)+Guster
3313,"[""Yo! ハデな化粧 俺と決闘\n夏のパッション\nペイ アテンション\n文句のないシチュエーション\n焼けた肌と海がモチベーション\nイチかバチか花でも咲かせてみませんか?\nみんな say what!! (What!!)\n外に出れば ホラ 平和\nカンカン照りの日で 今 suntan\nWhat's the time?\nIt's summer time\nだろ 夏にふれて\n理性がドーンと舞う\n天使のブラ ビキニの連中に\nシャリッ! っとくる 思い出を別注\n底ぬけの欲望にただ身をまかせてみませんか?\nみな say what!! (What!!)\nむきだしのロマンスはクレイジー\nなぜか多い6月のベイビー\n常夏の楽園ベイベー\nココナッツとサンシャイン・クレイジー\n持ってく 明日の朝まで summer day, oh-oh-oh\n罠はまるワンタイム たまんねぇな oh-oh-oh\nYeah! Oh-oh-oh, yeah! ワンタイム\nシートバック、リラックスでふかすこのシガー\nバックミラーうつる夕陽が\n沈む前にマイパートナー\n探す眼光 like a スナイパー\nBig up, big up\nカーステからミックステープ\n流れるサウンドアクセル勝手にステップ\nビーチのシーツを眺める\n向こうからの光に目をうばわれる\nMmm, one of my story 出会い\n大胆な容姿艶美なボディもぶっとんでる\n腰下ろした俺のボンネット\nYeah 昨日差し出したナンバー\n今日はバンパー一段と光ってる\nTel 片手に持って 待ってる\nいつになったって鳴らないベルを\n常夏の楽園ベイベー\nココナッツとサンシャイン・クレイジー\n持ってく 明日の朝まで summer day, oh-oh-oh\n罠はまるワンタイム たまんねぇな oh-oh-oh\nYeah! Oh-oh-oh, yeah! ワンタイム…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",rakuen babe+RIP SLYME
3314,[],Windschatten+Index ID
3315,"[""You've got to accentuate the positive\nEliminate the negative\nLatch on to the affirmative\nDon't mess with Mister In-Between\nYou've got to spread joy up to the maximum\nBring gloom down to the minimum\nHave faith or pandemonium\nLiable to walk upon the scene\nTo illustrate his last remark\nJonah in the whale, Noah in the ark\nWhat did they do\nJust when everything looked so dark\nMan, they said we better, accentuate the positive\nEliminate the negative\nLatch on to the affirmative\nDon't mess with Mister In-Between\nNo, do not mess with Mister In-Between\nDo you hear me?\nOh, listen to me children and-a you will hear\nAbout the elininatin' of the negative\nAnd the accent on the positive\nAnd gather 'round me children if you're willin'\nAnd sit tight while I start reviewin'\nThe…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Ac-cent-tchu-ate the positive+Bing Crosby_ The Andrews Sisters
3316,"[""They say for every boy and girl\nThere's just one love in this whole world\nAnd I know I've found mine\nThe heavenly touch of your embrace\nTells me no one could take your place\nEver in my heart\nYoung love, first love\nFilled with true devotion\nYoung love, our love\nWe share with deep emotion\nJust one kiss from your sweet lips\nWill tell me that you love is real\nAnd I can feel that it's true\nWe…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Young Love+Sandy Posey
3317,"[""These heads are rolling they see black\nWatch them smile the dust away\nWho's upstairs hanging out the window?\nThe girlfriend's leaving him tonight\nI know this well\nThis repeating game it's neverending\nDon't let him drive the car tonight\nHe'll never make it home\nTurn out the light\nWe're too far behind\nWords are exchanged and we're never the same\nConfusing matter?\nPray you make it out to the end\nHe's a clown, a first class sinner\nRegrets are slowing building their way\nElusive matter?\nPray you make it out to the end\nThis childhood dream is killing me\nI know it's hard to swallow\nBut it's nice going down when it's free\nWhen will you answer?\nI've got this question aching on my mind\nHow can you let these nights remain unsurrendered?\nTurn out the light\nWe're too far behind…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Granite Street Knife Fight+Junction 18
3318,"[""Konvict, konvict, konvict\nIt's so hard to let you go\nHey, yea\nI'm not so good at breakin' up\nBut I'm so good at makin' up\nWhy don't\nBaby you make this easy it's uncomfortable\nAnd I'm the type of guy\nWho would hate to see you cry\nSo it is wise, I'm not leavin' your side\nCould it be I am thinkin' to much\nHopin' for a better day (a better day, a better day)\nOh, girl I've been tryin' to stay\nI don't know what to do\nYou're everything I know, It's so hard to let you go\nI'm not tryin' to break your heart\nBut this ain't fair to you\nYou're everything I know, It's so hard to let you go\nHard to let you go its so hard to let you go hard to let you go\nHey, I'm wasting time\nYou'll be my best friend\nI won't die till end\nYou see if I turn back, If i look back\nWe could start…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Let You Go+Colby O'Donis
3319,"['Es gibt Tage, da bist du\nUnerreichbar von mir fort\nEs gibt Nächte, ab und zu\nDa sind wir am selben Ort\nDu wohnst in meiner Zukunft\nDu lebst in meinem Jetzt, so soll es sein\nIch weiß, dass es dir gut geht,\nViel besser ohne mich\nIch weiß, dass mir der Mut fehlt\nZu kämpfen um dich\nDoch ich schenk dir diesen Leichtsinn\nMein Herz und dieses Lied, so soll es sein\nIch will zurück zu dir\nDoch ich weiß es ist zu spät\nIch muss zurück zu dir\nDoch ich weiß, dass das nicht geht\nDenn ich steh mir selbst im Weg\nWenn du atmest, hör ich zu\nWenn du schläfst bin ich bei dir\nWenn ich wach bin, ab und zu\nDann fliegt mein Herz zu dir\nIch kann froh sein, dass ich lebe\nNur doch was soll das ohne dich\nWieso muss das sein?\nIch will zurück zu dir\nDoch ich weiß es ist zu spät\nIch muss zurück…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",So soll es sein+Gregor Meyle
3320,[],Pruebalo+SFDK
3321,[],Sometimes I'm Happy+Ray Anthony
3322,[],Tico Tico+Ethel Smith
3323,"[""Green are the streets\nThe asphalt is glistening\nWhen the dust of the day\nWill be washed away\nThe windows are closed\nAnd the rain is dripping\nFrom sill to sill\nAnd down to the ground\nWhen the May rain comes...\nVery young are the leaves\nOf the trees and the shrubs\nAnd tiny flowers grow!\nIn the roadside ditch\nThe laughter of a child\nWho's jumping into puddles\nWhilst the water trickles\nRight over her face\nWhen the May rain comes...\nAnd this is the morning of the year\nA rainy green smile…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",When The May Rain Comes+Current 93
3324,"[""Well out sits granny, old and grey\nShe ain't had a kiss since I don't know when\nShe grabbed a stranger a-passin' by\nShe said, let's go daddy before I die\nOh, you oughta see grandma rock\nYeah, you oughta see grandma rock\nShe got everybody jumpin' in our block\nYou oughta see grandma rock\nWell, you oughta see grandma rock\nYou oughta see grandma rock\nShe got everybody jumpin' in our block\nYou oughta see grandma rock\nWell she grabbed grandpa from his rockin' chair\nShe said, let's go daddy, don't be a square\nHe hit the floor and a-let out a moan\nAbout three shakes and he'd go-go-go\nYou oughta see grandma rock\nYeah, you oughta see grandma rock\nShe got everybody jumpin' in our block\nYou oughta see grandma rock\nYeah! You oughta see grandma rock\nWell,…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",You Oughta See Grandma Rock (Digitally Remastered)+Skeets McDonald
3325,[],Yo Que No Vivo Sin Ti+Gary Hobbs
3326,[],Freaky+Burnski
3327,"['Åh, var är ni när jag saknar er?\nHar ni rest er väg?\nDet är faktiskt trist att vara själv ibland\nKommer ni nånsin hem till mig?\nOmgiven av ett gäng med speglar\nÄr det så konstigt att man längtar till igår\nMinns ni förra sommarn, det var jag och alla ni?\nSen for ni bort när natten blev dag\nVar är jag när ni frågar mig\nSitter kvar I mitt hus\nDricker kaffe gräset ruttnar utanför min dörr,\nDå är jag ensam och längtar tillbaks\nVärlden är kall sånär som I min trädgård,\nReser ni dit så ska ni se att det nog strax blir vår\nMinns ni förra…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Natten Blir Dag+Dungen
3328,[],Le Ballet Des PlanÃ¨tes+Le Roi Soleil
3329,[],Menarche+God Is My Co-Pilot
3330,[],Angel of Innocence+Erik Berglund
3331,[],Hellbound (LP Version)+Pantera
3332,[],Seems like the whole world was crying+Blues EtÃ­licos
3333,[],As The Years Go Passing By+Stephen Dale Petit
3334,[],Radio Caca+Jackson And His Computer Band
3335,[],Hara Hara Mahader+Krishna Das
3336,"[""There's a fire by the wayside\nAnd it burns so bright\nAs the smoke rolls over us\nWe think that we're bathing in light\nAs we tend to our gardens\nThe world is growing wild\nBut we live in our tiny heads\nAnd can't see past our own tiny minds\nAs we turn away from heaven's bright sun\nTo earth's dark star\nWe're powerless we're paranoid\nWe'll never know what we destroyed\nWe're arrogant so ignorant\nWe're falling falling away\nSo we stop by the wayside\nAnd we think we're smart\nWe vote for the pretty ones\nAnd curse when the world falls apart\nAnd we swear we'll do better\nBut the sky's about to fall\nSo the smoke rolls over us\nAnd we are doing nothing at all\nWe…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Falling Away+Threshold
3337,[],Jag Undrar SÃ¥+Harpo
3338,['Semper crescis\nAut decrescis\nVita detestabilis\nNunc obdurat\nEt tunc curat\nLudo mentis aciem\nNunc obdurat\nEt tunc curat\nLudo mentis aciem\nEgestatem\nPotestatem\nDissolvit ut glaciem\nDivano\nDivano re\nDivano blessi\nDivano blessia\nDivano blessia\nDivano\nDivano re\nDivano blessia\nDivano blessia\nSors salutis\nEt virtutis\nMichi nunc contraria\nEst affectus\nEt defectus\nSemper in angaria\nHac in…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],The Mass+Era
3339,"[""Step right up, hurry, hurry.\nBefore the show beings, my friends.\nStand in line, get ya tickets\nI hope you will attend\nIt'll only cost ya 50 cent to see\nWhat life has done for those like you and me\nSee the man with the broken heart\nTo see that he he sad,\nHe's hurt so bad\n(So bad, so bad)\nSee the girl who has lost the only love shes ever had\nThere's got to be no sadder show to see\nNo doubt about it satisfation guaranteed\nSo let the side show being\nHurry, hurry\nStep right on in\nCan't afford to pass it by\nGauranteed to make you cry\nX2\nSee the man who's been crying\nFor a million years\nSo many tears\n(So many tears)\nSee the girl who's collecting\nBroken hearts for souveniers…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sideshow+Barry Biggs
3340,"[""Oh, my love\nPlease don't cry\nI'll wash my bloody hands and\nWe'll start a new life\nI ripped out\nHis throat\nAnd called you on the telephone\nTo take off\nMy disguise\nJust in time to hear you cry when you\nYou mourn the death of your bloody valentine\nThe night he died\nYou mourn the death of your bloody valentine\nOne last time\nSingin'\nOh, my love\nPlease don't cry\nI'll wash my bloody hands and\nWe'll start a new life\nI don't know much at all\nI don't know wrong from right\nAll I know is that I love you tonight\nThere was police\nFlashing lights\nThe rain came down so hard that night and the\nHeadlines read\nA lover died\nNo tell-tale heart was left to find when you\nYou mourn the death of your bloody valentine\nThe night he died\nYou mourn the death of your bloody valentine\nOne last time…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",A New Beginning+Good Charlotte
