,0_x,0_y
2335,"[""With a screaming\nDown in the dark\nI pulled the stillness\nIt's better to start\nUsing the page key\nHe locks the door\nUp from the pavement\n'Cos she cracked the floor\nFar to the north\nHe hadn't been that far before\nNot to receive\nIn better days not to become\nWith a screaming\nDown in a hole\nNow there believing\nIt's better to fall\nUsing the search key\nHe shot them all\nFurther than reaching\nFall on the floor…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Your Own Mystery Man Mask+Scumbucket
2336,[],Falling of Stars+Dmitri Federov
2337,[],Vision Of The Lost+Beat Service
2338,[],Instant Love+Leon Ware / Minnie Riperton
2339,[],Might He I.D.+DMZ
2340,[],Speak Low+Brian Bromberg
2341,"['Yo no se que hacer\nTodo el día sentado en este café,\nCuanto tiempo para decidir,\nTe quiero conmigo.\nReconozco que fui\nAlgo loco por no quererte seguir\nDemasiado poco para mi\nEste castigo.\nAh, ah, ah, vuelve conmigo\nSoy un amigo\nLoco por ti.\nAh, ah, ah, sólo te pido\nQue lo vivido\nNo quede aquí.\nLo que siento por ti\nNo puede hacer cambiar nada de mi\nEs momento para decidir\nWhy no lo consigo.\nQuiero que te des cuenta\nDe…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Loco Por Ti+Obk
2342,[],Overhang+The Thulsa Doom
2343,[],Computer Dating (Second Version)+Theoretical Girls
2344,[],A cena dar Trucido+Piotta
2345,"[""Wah, wah-a Watusi\nSee'mon and take a chance and get-a with this dance\nWah, wah-a Watusi\nOh, baby, it's the dance made-a for romance (shoo-bop, shoo-bop, ahh)\nBaby, baby, when you do The Twist\nNever, never do you get yourself kissed\n'Cause you're always dancin' far apart\nThe Watusi, girl, is-a really smart\nWah-a, wah, wah-a Watusi\nSee'mon and take a chance and get-a with this dance (shoo-bop, shoo-bop, ahh)\nBaby, baby, when you do The Fly\nYour arms are wasted wavin' in the sky\nCome on and hold me like a lover should\nThe Watusi makes you feel so good\nWah-a, wah, wah-a Watusi\nOh, baby, it's the dance made-a for romance\nYay!!\n(shoo-bop,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Wah Watusi+The Orlons
2346,"[""The future unfurls untenably\nMy schemes are cut down like a dying tree\nIf this one is the tune about you and me\nThen which song is the one about Kevy B?\nWhen I had the chance to stand up and triumph in a room\nYou would turn away and conversation would resume\nAll the plans we made together I'll give to someone new\nHopefully she'll be there when my US tour is through\nAll through my life I have been distracted by a\nPotential wife, then she finds another guy\nI understand; I should wait a while before I\nAsk for your hand, but I can't resist your smile\nI've been with some girls in the industry\nIn England, in France and in Germany\nIf this one is the tune about you and me\nThen which song is the one about Kevy B?\nFashion, sport and image are worlds I cannot stand…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Which Song+Max Tundra
2347,"['Disponible en\nSpotify\nArtistas: Danger Mouse, Jemini']",Bush Boys+Danger Mouse & Jemini
2348,[],False Jesii Part 2 (Album)+Pissed Jeans
2349,[],what happens remix+Five Deez
2350,[],Technicrats+Shy Child
2351,"[""Saw you kicking one another in the head\nSo I called upon the doctor, and the doctor said:\n'What am I supposed to do?\nThere isn't one inside, but two,\nAnd there's only so much room\nInside a mother's womb.'\nStuck inside a dream.\nHope it lasts forever.\nLong as we're together gonna dream my life…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Stark White Stork Approaching+The Features
2352,"[""Sometimes I feel so lonely,\nOther times I wanna cry.\nSometimes I feel so lonely\nOther times I just wanna cry.\nI know you want some lovin,\nBut baby Im hurting deep down inside.\nTime to get rid of my heartache,\nAnd try to find someone to love.\nOhhh, it's time to get rid of my heartache babe,\nAnd try to find someone to love.\nI know it's been a rocky road,\nOh, but you know I've had my fun.\nTry to to understand darlin,\nI wasn't born with a silver spoon.\nI need you to try to understand darlin,\nI wasn't born, I wasn't born with a silver spoon.\nEverything that I got, you know I got from paying my dues.\nBaby I really paid my dues.\nTry to understand baby.\nI wasnt' born witha silver spoon.\nI need you to try and understand darlin,\nI wasn't born with a silver spoon.\nOh…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Silver Spoon+Kirk Fletcher
2353,['有时寂寞太沉重\n身边彷佛只是观众\n你的感受没有人懂\n难得谁自告奋勇\n体贴让人格外感动\n爱上他前后用不到一分钟\n嘿～回想恋情的内容\n有谁想过有始有终\n不过是一时脆弱让人放纵\n嘿～\n穿梭一段 又另一段 感情中\n爱为何总 填不满 又掏不空\n很快就风起云涌\n人类的心 是个 无底洞\n尝试亲吻 尝试拥抱 或沟通\n没有好感 再尝试也没有用\n大多数人都相同\n喜欢的只是爱情的脸孔\n没有谁背后怂恿\n不该爱又爱的冲动\n是你害怕孤单而拼命补充\n嘿～回想恋情的内容\n有谁想过有始有终\n不过是一时脆弱让人放纵\n嘿～\n穿梭一段 又另一段 感情中\n爱为何总 填不满 又掏不空\n很快就风起云涌…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Deep (Piano Intro)+Tanya Chua
2354,['La partida empieza por el mozo de almacén; el joven\nEl que cada amanecer se levanta hasta que el sol se pone\nEl pobre harto de la teoría fue y probó la práctic\nY pasó de contar en matemáticas a sufrir ciática...\nEn la fábrica se siente solo cual niño\nDesde que se pone el mono... es el último simio...\nEn este mar de tiburones llamado empresa...\nEn el que entre máquinas espera volver de una pieza...\nEl mismo... que piensa mientras tiembla\nSi flaquea de piernas por un jefe que le enferma\nY entre los toros con palas y pilas de palés\nY palos para los sin paro dados por hacienda.\nQuiere ser fijo y no con contrato basura\nLimpio de los trapos sucios o del polvo o la mierda que suda\nAunque suba mil cajas con faja no dan la baja al campeón\nDifícil trabajar para el…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch'],Blancas o negras+A3Bandas
2355,"[""It's running\nAnd walking\nAnd fighting\nAnd turning the other cheek\nIt's giving\nReceiving\nIt's hoping\nBeing bold and being meek\nIt's laying down your nets\nIt's laying down your life\nTo take up the cross\nAnd follow the Fisher of men\nIt's winning\nAnd losing\nAnd trying\nIt's considering the cost\nRemembering\nForgetting\nIt's counting your gains as but a loss\nIt's laying down your nets\nLaying down you life\nTo take up the cross\nAnd follow the Fisher of men\nWhat does it mean to be born again\nWhat does it mean to be grafted into the body of Christ\nTo be conformed into the image of the One\nWho lay down his life\nSo that you and I might live\nIt's living\nAnd dying\nAnd rising\nReward and sacrifice\nIt's sharing\nThe blessings\nThe…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Fisher Of Men+Wes King
2356,[],(...)+Moriarty
2357,[],Suru-lere (Dub) (1991 Digital Remaster)+Prince Far I
2358,[],Shooting Star+Discotronic
2359,"[""Coz' I'm your sweet lady night\nCoz' I'm your sweet lady night\nLa la la la la la la\nCoz' I'm your sweet lady night\nLa la la la la la la\nCoz' I'm your sweet lady night\nSometimes you feel so alone like a boat on a sea\nAnd those emotion of yours are so painfull and blue\nThen I appear in the darkness and set you so free\nJust like a dream it will be fantastic and true\nCoz' I'm your sweet lady night\nSpinning your head by the round\nI'm gonna take you so high\nCan't keep your feet on the ground\nCoz' I'm…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sweet Lady Night+JK
2360,[],Down My Throat+Disrupt
2361,"[""When I look out my window,\nMany sights to see.\nAnd when I look in my window,\nSo many different people to be\nThat it's strange, so strange.\nYou've got to pick up every stitch,\nYou've got to pick up every stitch,\nYou've got to pick up every stitch,\nMm, must be the season of the witch,\nMust be the season of the witch, yeah,\nMust be the season of the witch.\nWhen I look over my shoulder,\nWhat do you think I see?\nSome other cat looking over\nHis shoulder at me\nAnd he's strange, sure he's strange.\nYou've got to pick up every stitch,\nYou've got to pick up every stitch,\nBeatniks are out to make it rich,\nOh no, must be the season of the witch,\nMust be the season of the witch, yeah,\nMust be the season of the witch.\nYou've got to pick up every stitch,\nThe rabbits running in…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Season of the witch+Brian Auger's Oblivion Express
2362,[],Do U Speak French+Agent X
2363,[],In the Night+Vinjay
2364,"[""Empty\nIt cuts me like a razor\nI am feeling cold as ice\nDeep into the brain I can see\nThe skin of an old man\nI am trying to understand\nThese strange eyes\nEnd the voices in my head\nYour arrows have touched me\nYour right hand is too heavy on me\nBecause you are punished\nYou're indignant\nThere is nothing fresh on my body\nBleeding wounds are killing me\nRelease me from my hate\nEnd, show me the way\nOut of this pain\nIn the…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Path Of The Righteous+In The Woods
2365,"[""So if you're gonna leave me\nI got a few words to say\nI'm trouble in the morning\nBut you knew that anyway\nAnd truth is you're the reason\nThat i wake up each day\nI don't need anybody else\nTo tell me\nYou are my soul rock\nWhen the tide is up\nAnd the waves are crashing in on me\nSoul rock when I've had enough\nOf the wreck of everything\nThese streets got an undertow\nAnd the city is sinking\nOh you're the only hope\nI hold on to\nWhen I'm drowning\nThis is for the damage\nAnd the madness that i made\nI know i can be thoughtless\nBut i promise that'll change\nMy heart may be bulletproof\nBut it's still gonna break\nDon't say theres anybody…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Soul Rock+Ferras
2366,['We take it from the living\nWe came out of storm and nightmare\nOf blood and snow\nAre you guided by the bible?\nI want to know...\nWould you die for Heavy Metal?\nThen hear our call\nRaise your horns for master Satan\nTill the heavens fall\nWe take it from the living\nWe came out of dark and fire\nFrom down below\nAll we need is merchandisers\nI…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],We Take It From The Living+Powerwolf
2367,"[""Went inside the caves of seven wolves\nFelt of the forces that lend themselves to speed\nThose final words to fracture the very structure\nCan't stand this glacial pace\nThe damage done\nIt seems these days are getting shorter\nDerails my train of thought\nWhat said in hand was done\nChased unforgiveness down these corridors\nLocked down the basis for the willing form\nA trail far from strayed\nThe damage done\nSet aside from eyes of others\nOur frail structures can't keep up with the pace\nBrought…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Damage Done+Dark Tranquillity
2368,"[""When this old world starts getting me down\nAnd people are much too much for me to take (up on the roof)\nI climb right up to the top of the stairs\nAnd all my cares just drift right into space\nOn the roof, the only place I know\nWhere you just have to wish to make it so\nUp on the roof\nWhen I get home feeling tired and beat\nI go up where the air is fresh and sweet (up on the roof)\nI get away from the hustling crowds\nAnd all that rat-race noise down in the street\nAt night the stars put on a show for free\nDarling, you can share it all with me\nLet's go, I keep telling you\nRight…\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Up On The Roof+Laura Nyro
2369,[],That's The Way I Feel+Faron Young
2370,[],Le bulldozer+Charlie
2371,[],Fire On The Mountain (live)+Doc Holliday
2372,"[""There was a rooftop brawl\nAnd I twisted my own arm\nI had been workin' in\nThe mirror on my charm\nAnd in the silence\nI started laughin' again\nI saw the stars\nI didn't care\nThere was a crowd below\nWith their faces to the sky\nThey seemed so curious\nBut I could not tell you why\nI started floatin'\nJust like the ocean\nEveryone screamin'\nNobody there\nThere was a sidewalk when\nI had stitches in my side\nI had been looking with\nThe flash light for my pride\nI heard the sirens\nAnd they were cryin'\nEveryone flyin'\nScared\nI got a number written down on the back of my hand\nBut I can't read it\nI got a notice in my pocket that I don't understand\nI think I need it\nI got a…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Rooftop Brawl+Bishop Allen
2373,[],M.O.B Life - Screwed (feat. Big Tite & Tum Tum)+Big Tuck
2374,[],Ocean Breeze+Kenny G
2375,['The blind lead the blind\nSearching for clear signs\nThe angle of desire\nThe internal choir\nThe sweetest lie\nThe turning sky\nWe count the rings around the moon\nThe sun sets in the east\nFor forty days and forty nights\nYour secrets are safe\nThe blind touch the blind\nGroping for lost time\nThe precise curve\nThe vibrating nerve\nThe…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Birthmark+Band Of Susans
2376,[],Cyrano De Berger's Back+The Flesh Eaters
2377,"[""If I was only made of wood,\nI wouldn't have these feelings,\nYou'd say goodbye,\nAnd I would never know this pain\nI'm going through, but\nI was made for you.\nIf I was only made of sand\nI'd drift through other lovers,\nAnd then with time,\nI'm sure that I could even be as good as new, but\nI was made for you...\nI was made just for loving you,\nI was yours from the very start,\nNow you say that your leaving me and I'm falling apart.\nIf I was only made of stone,\nNot flesh and blood... emotions,\nI'd watch you go\nAnd never let you see your breaking me in two... that's what I'd do, but\nI was made for you...\nI was made just for loving you...\nI was yours…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Was Made For You+The Manhattans
2378,[],Highway to Hell+Hayseed Dixie
2379,"['From out of static time has grown\nExistence formed by substance unknown\nPrelude to matter, shift of disorder\nCompletion of bonds between chaos and order\nThe era of seasons, the essence of being\nThe continuous process awakens the living\nAbsorber of every flickering sun\nArranging the pieces to vivid perfection\nThe stream of mortality flows uncontrolled\nA boundless downward spiral to prospective void\nExistence takes its toll, extinction unfolds\nThe Colossus falls back from it?s treshold\nThe cosmic grip so tight. Heed the celestial call\nThe rise, the voyage, the fall- tangled womb of mortal soil\nUniversal key of inception, pulled out of the grind\nThe growing seed of creation and time\nComplex…\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Colossus+Borknagar
2380,[],Desolate Hope+Rmt
2381,"[""Al momento en que nos presentaron\nCon tu mano estrechaste la mía,\nEn silencio los dos nos miramos,\nYo sintí que la tierra se hundía.\nTú dijites quién sabe qui cosa,\nYo ti dije qui'l gusto era mío:\n- Pa' servirle: Nicacio Zarzosa-; tú dijites llamarte Rocío.\n- Pa' servirle: Nicacio Zarzosa-; tú dijites llamarte Rocío.\nEn el cielo brillaba la luna,\nEn la tierra brillaban tus ojos,\nEn tu mano brillaba un anillo\nY en la casa de enfrente\nLos focos Embrillados\nLos dos nos quedamos\nY otra vez ti tomé de la mano,\nAngustiosos segundos pasaron\nY en el cielo pasó un aigrioplano;\nAngustiosos segundos pasaron,\n¡de milagro no pasó tu…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch""]",Presentacion+Chava Flores
2382,[],C'est Ton Silence+Gaby
2383,"[""Lost and trapped in a maze\nBehind the enemy lines\nI'm alone but I will still fight\nFell the enemy's rage\nNo time for disgrace\n'Cause I want to and I need to stay alive!\nMy head's about to corrode\nBut I need to keep in control\nOne man falls but I fight 'til I die\nGet them all in my sight\nThey are falling one by one\nI'm alone here but I will stand tall!\nStanding tall, fight for all\nSee the enemies burning\nStanding tall, fight for all\nSee the enemies burn\nTry to stay awake\nI haven't slept for days\nI just need to make me free\nOne more battle to take\nI hope it's not too late\nI'm not alone, but we'll fight 'til we die!\nStanding tall, fight for all\nSee the enemies burning\nStanding tall, fight for all\nSee the enemies burn\nNo looking back\nLook straight ahead\nStick to the plan…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Standing Tall+Cryonic Temple
2384,[],Train To Skaville+The Ethiopians
2385,"[""I won't tell you how to live your life\nSo please stay far away from mine\nAlways watching out for which and when\nIs always running out of time\nDrip drops in like skin of summer\nAll once everything unwinds\nInside-out and all about my heart\nIs always running out of time\nAlways running out of time\nI have to know\nIf you flew away with me\nThe faster I go\nThe further away it seems we get\nAnd floating our way out\nTick tock, try to stop the forward motion\nAll heads tend to fall behind\nWasted whethers of the wish cut steeper\nIs always running out of time\nAlways running out of time\nI have to know\nIf you flew away with me\nThe faster I go\nThe further away it seems we get\nWe fall behind\nAnd all of her end\nI should have stayed\nBut I lost my head\nWith all of…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Always Running Out Of Time+Motion City Soundtrack
2386,[],Einfach+Rhinostar
2387,[],Daily Bread+Corey Harris
2388,[],The Bomb Drops+Jeep Beat Collective
2389,"['Oh my, my\nTurning into betty\nOh my\nTurning into betty\nSweet, sad little baby\nOh, sad little girl\nAlways sad little sugar\nSweet, crying girl\nOh my, my\nBetter now than never\nOh my\nBetter now than never cry\nMy little honey\nOh, sad little girl\nAlways is my little honey\nSweet, crying…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Turning Into Betty+Lisa Germano
2390,[],Praying+3-11 Porter
2391,[],Pent up house+Didier Lockwood
2392,"[""I'm in love with you darlene cause you so good to me\nAnd I feel that you need me it's so plain to see\nWhen I'm chained in my self pity\nYour tenderness sets me free and I\nFeel that your feelin what I get to feelin\nFeel that your feelin what I get to feelin\nFeel that your feelin what I get to feelin\nFor you ooh baby ooh baby\nGet it up get it up get it up get it up\nYou just do everything like nobody else\nAnd I need you need you beside me\nI wanna give you myself\nIf I hurt you and you feel bad\nYour lovin ways makes me sad and I\nFeel that your feelin what I get to…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Feel That You're Feelin' (Live)+Maze
2393,[],Tag man tag+Restless
2394,"[""When I open my eyes nowadays\nAnd take a look at society\nThey're all just running around useless\nThey ain't got no identity\nCall me a rebel, an outlaw\nA devil with a dirty face\nWell, at least I got a goal in life\nSo make room â??cause I'm coming your way\nFuck you, fuck you, I don't wanna be like you\nFuck you, fuck you, fuck you and your system too\nFuck you, fuck you, don't care about the people today\nFuck you, fuck you, fuck you anyway\nDon't wanna be a part of your fashion show\n'Cause we don't fuckin' care\nIt's time to face the music\nYou all just better beware\nThat we're pissed off and mad as hell\nSo fuck off with your fake ideals\nYou'll never understand us\nFor you we're much to real\nFuck you, fuck you, I don't wanna be like you\nFuck you, fuck you, fuck you and…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Now Or Never+Discipline
2395,[],Miracle (Miracle Album Version)+The Clark Sisters
2396,[],My Christmas Tree+The Temptations
2397,"[""Better things to say\nAbout the band that you've been in recently\nThose songs about the last punk rock hold-out in Brooklyn\nNever gelled\nNever one to blink\nA mini skirt meets a cymbal crash at once\nSurprised to hear your boyfriend minds when your record's doing well\nWe knew we'd never make good\nAnd we won't\nWe learned the Buddy Rich songs note for note\nWe're safe cause we're the clique at night\nWe're safe cause we're the clique at night vandals\nWe're safe cause we're the clique at night\nWe're safe cause we're the clique at night vandals\nWe're safe cause we're the clique at night\nWe're safe cause we're the clique at night vandals\nWe're safe cause we're the clique at night\nWe're safe cause we're the clique at night vandals\nI played you Mates of State\nYou didn't…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Clique At Night Vandals+Tullycraft
2398,"[""I went to see, to see what I could see\nI couldn't find no one, but everyone found me\nIt ain't no good to fool around all day\nSo listen everybody, ''cause here is what we say\n[Chorus:]\nWhat's the time, hey buddy, hey buddy-buddy-buddy-buddy-buddy\nWhat's the time, hey buddy, hey buddy-buddy-buddy-buddy-buddy\nWhat's the time, (as you walk) I don't know, (as you fly) I don't know\n(As you climb) I don't know\nIt better get better, it better get better\nI'm not shy and, will someone lend a hand\nDon't sit around all day, don't want to join a band\nIt ain't no good to fool around all day\nSo…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",What's The Time (Hey Buddy)+Bow Wow Wow
2399,"['A small house on the corner of a big town\nWhere the people come to party and refuse to settle down.\nThe feeling of unrestraint, a vague sense of direction\nWe wont use your method acting, were fine just being ourselves\nThis is our way\nIsnt it a shame? Whoa you know\nYou cant stop us now.\nWere your home story where youre almost famous\nWere just small town kids but that never stopped us\nIntrepid we stand…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",This Is Our Way+Say No More
2400,[],Sandovo Gajdarsko Oro+Slonovski Bal
2401,[],Smoking The Edge+Dabrye
2402,[],Ich weiÃŸ nicht zu wem ich gehÃ¶re+Udo Lindenberg;Ellen ten Damme
2403,[],Broken Afternoon (Album)+The Helio Sequence
2404,[],Tapha Niang+Toumani DiabatÃ©'s Symmetric Orchestra
2405,[],Mission Impossible+Lizzy Mercier Descloux
2406,[],Retrato Em Branco Y Preto+Enrico Rava_ Stefano Bollani
2407,"[""Snowblind.\nI can't find my way back because my tracks move in spirals to me.\nNow I'm up to my knees and it's freezing.\nI'm sinking. I'm thinkin of you and you wave as you fade away, float away...\nBlue as December. Dismembered...\nThese fragments are glued to my sails.\nI'm impaled on a…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Malice Through The Looking Glass+The Tear Garden
2408,"[""Black Visions From The Satellite\nSky\nDeaf Ears Hear Not Their Cries\nFat Jackals Howl At The Moon\nFlies Buzzing Playing Death's\nTune\nNight Ends But The Sun It\nDon't Rise\nTombs Open And The Dead They\nWill Rise\nBlack Market Buys Your Soul\nReal Cheap\nNo Escaping What You Sow You\nWill Reap\nPrisoners Of The Damned\nFind Another Land\nPlanet Of The Lost\nLand Of Fire And Frost\nPrisoners Of The Dead\nFear The…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Damned+Plasmatics
2409,"[""Back and forth I've been here before\nThe words you said just left me on the floor\nAnd I came round and blew smoke from my mouth\nI thought I saw you in the clouds\nBut I chose to forgive\nI find it hard to forget\nEven though you said it's something you'd regret\nIt's in the back of my mind\nBut it's worse when I sleep\nNow I'm losing my breath\nAnd I'll never understand how you could forget me\nThis feeling will only get better\nI'll just hold it all together 'cause\nWe are good for each other and\nThis will pass like the weather\nMaybe we both know it doesn't work\nI don't know what to do without making it worse\nBut I don't like who I am when I'm not with you\nI couldn't make sense of it, I hadn't slept for days\nI never had the feeling that could make me throw up in the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Let It Pass+Like Honey
2410,"[""Yo if you don't know what the world means to me\nThings change and rearrange\nFriends aren't friends anymore\nPeople go behind your back to score on anything\nWill we ever have peace\nSomeone tell me please\nYou know you will see on the block\nKids playin hearin gunshots\nNever phased by the crimes that they witness\nFollow me and come and see how it got this way\nYoung mama right there\nDon't be cussin at your kids right there\nPut the right foundation right here (teach respect)\nSo they can be\nMost high (most high)\nMost high (most high)\nMost high (most high)\nLike an angel in the sky\nMost high\nMost high\nMost high\nLike an angel in the sky\nBrother why you act that way (why you actin that way)\nCall your girl woman not her name\nBringin kids in the world…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Most High+Jerzee Monet
2411,[],Watcher+Avishai Cohen
2412,[],Das liebe Beil+Eisregen
2413,[],We're Afraid of Heights Tonight+The Rum Diary
2414,[],Back To Me feat. Camara (Single Version)+Dapayk solo
2415,[],Lay Here+Elektrochemie LK
2416,"['Te quiero así, así, así porque el amor es bueno\nCuando es amor, amor, amor apasionado y tierno\nTe quiero así, así, así como una cosa santa\nQue se lleva en el alma como un rayo de luz\nTe quiero así, así, así por que leí en tus ojos\nQue en el amor amor amor la duda es un tormento\nY creo en ti en ti en ti como en un juramento\nQue se dice de hinojos en el nombre de Dios\nTe quiero así, así, así porque el amor es ciego\nCuando es amor, amor, amor ardiente como el fuego\nTe quiero así, así, así porque si así no fuera\nNo valdría la pena ni un momento vivir\nTe quiero así, así, así por que leí en tus ojos\nQue en el amor amor amor la duda es un…\n\n\n\n\n\n\nFuente: LyricFind']",Te Quiero AsÃ­ (Bolero)+Pedro Infante
2417,[],Nightlight+Elliott
2418,[],C.O.C.C.O. RAGGIO+Jovanotti
2419,"[""Come on\njust throw your hands in the air\nand wave em like you just don't…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Crooklyn Anthem+Armand Van Helden
2420,"[""They'd probably give their whole success away\nIf that would buy us just one easy day\nBut we'll keep breaking any helpful tie\nOn our old sleep-deprivation high\nAnd tell our old lie\nAnd yeah, yeah, where's Julie?\nI've…\n\n\nTraducir al español\nFuente: Musixmatch""]",Self-Righteous Boy Reduced To Tears+The Loud Family
2421,[],Farbfernsehen+Loriot
2422,[],Fahrenheit+Lights of Euphoria
2423,['时间喜欢在脸上胡乱涂鸦\n皱纹黑斑是它的左右护法\n想想办法对付它 不管牺牲要多大\n女生一辈子都被时间追杀\n要找对致胜的方法\nTick Tock 整装出发\n有自信 美丽称霸\n做自己 胜算最大\n爱情是保持年轻的独家魔法\n要青春就要它\nTick Tock 完美戏法\n爱妆一下 千变万化\nTick Tock Tick Tock\n青春倒数我不害怕\n听说逛街牵手能对抗老化\n拥抱是保持年轻的不二法\n爱情无价 谁都想占有它\n女生一辈子都被时间追杀\n跟青春战斗我不怕\ntick Tock 整装出发\n有自信 美丽称霸\n做自己 胜算最大\n爱情是保持年轻的独家魔法\n要青春就要它\nTick Tock 完美戏法\n爱妆一下 千变万化\nTick Tock 整装出发\n有自信 美丽称霸\n做自己 胜算最大\n爱情是保持年轻的独家魔法\n要青春就要它\nTick Tock 完美戏法\n爱妆一下 千变万化\n女生要爱情 才会变美丽\n美丽想升级 就要有自信\n越爱就越美丽\nTick…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],QING CHUN DOU(OT: Tick Tock (Beat The Clock))+Rainie Yang
2424,"[""Take me I'm alive\nNever was a girl with a wicked mind\nBut everything looks better when the sun goes down\nI had everything\nOpportunities for eternity\nAnd I could belong to the night\nThen your eyes\nYour eyes\nI can see in your eyes\nYour eyes\nYou make me wanna die\nI'll never be good enough\nYou make me wanna die\nAnd everything you love will burn up in the light\nAnd every time I look inside your eyes\nYou make me wanna die\nTaste me drink my soul\nShow me all the things that I shouldn't know\nWhen there's a blue moon on the rise\nI had everything\nOpportunities for eternity\nAnd I could belong to the night\nThen your eyes\nYour eyes\nI can see in your eyes\nYour eyes\nEverything in your eyes\nYour eyes\nYou make me wanna die\nI'll never be good enough\nYou make me wanna die\nAnd everything you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Make Me Wanna Die+The Pretty Reckless
